Filename, Package, Minor, Major, Total, Ownership, #Bugs
CommitIndexTask.java,org.apache.lucene.benchmark.byTask.tasks,0,1,1,1.00,0
DefaultConnectionStrategy.java,org.apache.solr.common.cloud,0,1,1,1.00,0
ResponseHeaderTest.java,org.apache.solr.servlet,0,4,4,0.25,0
TestSynonymMapFilter.java,org.apache.lucene.analysis.synonym,0,4,4,0.40,0
PersianNormalizationFilter.java,org.apache.lucene.analysis.fa,0,0,0,0.00,0
TestSolrConfigHandlerConcurrent.java,org.apache.solr.handler,0,5,5,0.60,0
SimpleMLTQParserTest.java,org.apache.solr.search.mlt,0,1,1,1.00,1
LowerCaseFilterFactory.java,org.apache.lucene.analysis.core,0,2,2,0.67,0
TotalHitCountCollector.java,org.apache.lucene.search,0,1,1,1.00,1
MutableValue.java,org.apache.lucene.util.mutable,0,0,0,0.00,0
TestTwoSuffixes.java,org.apache.lucene.analysis.hunspell,0,1,1,1.00,0
TestVersion.java,org.apache.lucene.util,0,5,5,0.50,0
TestZeroAffix2.java,org.apache.lucene.analysis.hunspell,0,1,1,1.00,0
DocSetCollector.java,org.apache.solr.search,0,3,3,0.50,1
NamedListPluginLoader.java,org.apache.solr.util.plugin,0,0,0,0.00,0
BasicModelD.java,org.apache.lucene.search.similarities,0,0,0,0.00,0
BasqueStemmer.java,org.tartarus.snowball.ext,0,0,0,0.00,0
SamplePoSTagger.java,org.apache.lucene.analysis.uima.an,0,0,0,0.00,0
TestSegmentTermDocs.java,org.apache.lucene.index,0,4,4,0.25,1
JapaneseAnalyzer.java,org.apache.lucene.analysis.ja,0,2,2,0.80,0
TestFrequencyTrackingRingBuffer.java,org.apache.lucene.util,0,1,1,1.00,0
FieldFilterLeafReader.java,org.apache.lucene.index,0,1,1,1.00,0
SolrConstantScoreQuery.java,org.apache.solr.search,0,2,2,0.50,2
PackedWriter.java,org.apache.lucene.util.packed,0,1,1,1.00,0
TestHunspellStemFilterFactory.java,org.apache.lucene.analysis.hunspell,0,1,1,1.00,0
SolrPluginUtils.java,org.apache.solr.util,0,5,5,0.44,2
TestGalicianStemFilterFactory.java,org.apache.lucene.analysis.gl,0,1,1,1.00,0
SortedNumericSelector.java,org.apache.lucene.search,0,1,1,1.00,0
TestCzechStemFilterFactory.java,org.apache.lucene.analysis.cz,0,1,1,1.00,0
VersionBucket.java,org.apache.solr.update,0,0,0,0.00,0
RangeFilterBuilder.java,org.apache.lucene.queryparser.xml.builders,0,0,0,0.00,0
ICUCollatedTermAttributeImpl.java,org.apache.lucene.collation.tokenattributes,0,1,1,1.00,0
CompressingCodec.java,org.apache.lucene.codecs.compressing,0,2,2,0.83,0
CompressionTools.java,org.apache.lucene.document,0,1,1,1.00,0
TestSearcherManager.java,org.apache.lucene.search,0,5,5,0.44,1
PhrasePositions.java,org.apache.lucene.search,0,0,0,0.00,0
LogTransformer.java,org.apache.solr.handler.dataimport,0,0,0,0.00,0
BytesRefFSTEnum.java,org.apache.lucene.util.fst,0,1,1,1.00,0
FacetTestCase.java,org.apache.lucene.facet,0,3,3,0.33,0
DoubleRangeFacetCounts.java,org.apache.lucene.facet.range,0,3,3,0.50,0
RangeFacet.java,org.apache.solr.client.solrj.response,0,2,2,0.50,0
FooQParserPlugin.java,org.apache.solr.search,0,0,0,0.00,0
ShardSplitTest.java,org.apache.solr.cloud,0,7,7,0.33,0
TestMultiPhraseQueryParsing.java,org.apache.lucene.queryparser.classic,0,2,2,0.75,0
TermQuery.java,org.apache.lucene.search,0,2,2,0.50,6
BlockJoinParentQParserPlugin.java,org.apache.solr.search.join,0,1,1,1.00,0
TestPersianNormalizationFilterFactory.java,org.apache.lucene.analysis.fa,0,1,1,1.00,0
SimpleMLTQParser.java,org.apache.solr.search.mlt,0,1,1,1.00,1
TestMorph.java,org.apache.lucene.analysis.hunspell,0,1,1,1.00,0
BeiderMorseFilterFactory.java,org.apache.lucene.analysis.phonetic,0,0,0,0.00,0
QueryRequest.java,org.apache.solr.client.solrj.request,0,3,3,0.33,1
NumericQueryNode.java,org.apache.lucene.queryparser.flexible.standard.nodes,0,0,0,0.00,0
EscapeQuerySyntax.java,org.apache.lucene.queryparser.flexible.core.parser,0,0,0,0.00,0
SolrFragmentsBuilder.java,org.apache.solr.highlight,0,0,0,0.00,0
CodecUtil.java,org.apache.lucene.codecs,0,2,2,0.92,0
BulkOperationPacked6.java,org.apache.lucene.util.packed,0,0,0,0.00,0
UnicodeUtil.java,org.apache.lucene.util,0,4,4,0.33,0
NIOFSDirectory.java,org.apache.lucene.store,0,2,2,0.67,1
RestManager.java,org.apache.solr.rest,0,3,3,0.71,0
TestRuleThreadAndTestName.java,org.apache.lucene.util,0,0,0,0.00,0
EdgeNGramTokenFilter.java,org.apache.lucene.analysis.ngram,0,3,3,0.50,0
RegExp.java,org.apache.lucene.util.automaton,0,2,2,0.67,0
TestConfig.java,org.apache.lucene.benchmark.byTask.utils,0,0,0,0.00,0
AbstractTestLZ4CompressionMode.java,org.apache.lucene.codecs.compressing,0,1,1,1.00,0
SuggesterTSTTest.java,org.apache.solr.spelling.suggest,0,0,0,0.00,0
SegmentingTokenizerBase.java,org.apache.lucene.analysis.util,0,2,2,0.67,0
SolrExampleTestBase.java,org.apache.solr.client.solrj,0,2,2,0.67,0
TestMorfologikFilterFactory.java,org.apache.lucene.analysis.morfologik,0,2,2,0.50,0
FieldParams.java,org.apache.solr.search,0,0,0,0.00,0
SortedDocValuesTermsEnum.java,org.apache.lucene.index,0,2,2,0.67,0
QualityQueryParser.java,org.apache.lucene.benchmark.quality,0,0,0,0.00,0
HttpClientBase.java,org.apache.lucene.replicator.http,0,1,1,1.00,0
TestRandomSamplingFacetsCollector.java,org.apache.lucene.facet,0,3,3,0.50,0
Config.java,org.apache.solr.core,0,6,6,0.25,0
CustomScoreQuery.java,org.apache.lucene.queries,0,4,4,0.25,2
TestLookaheadTokenFilter.java,org.apache.lucene.analysis,0,1,1,1.00,0
ComplexExplanation.java,org.apache.lucene.search,0,0,0,0.00,1
StandardAnalyzer.java,org.apache.lucene.analysis.standard,0,2,2,0.75,0
TestAllDictionaries.java,org.apache.lucene.analysis.hunspell,0,2,2,0.88,0
LRUFilterCache.java,org.apache.lucene.search,0,2,2,0.86,0
ArabicStemFilter.java,org.apache.lucene.analysis.ar,0,0,0,0.00,0
TermsResponseTest.java,org.apache.solr.client.solrj.response,0,2,2,0.50,0
FSTTermsReader.java,org.apache.lucene.codecs.memory,0,3,3,0.64,0
RemoveDeletedQueryNodesProcessor.java,org.apache.lucene.queryparser.flexible.core.processors,0,0,0,0.00,0
TestSimpleQueryParser.java,org.apache.lucene.queryparser.simple,0,2,2,0.50,1
Message.java,org.apache.lucene.queryparser.flexible.messages,0,0,0,0.00,0
ExpressionAggregationFacetsExample.java,org.apache.lucene.demo.facet,0,4,4,0.33,0
RollbackIndexTask.java,org.apache.lucene.benchmark.byTask.tasks,0,0,0,0.00,0
DocumentStoredFieldVisitor.java,org.apache.lucene.document,0,2,2,0.50,0
TestDateSort.java,org.apache.lucene.search,0,3,3,0.33,0
ByteArrayDataInput.java,org.apache.lucene.store,0,1,1,1.00,0
IndexUpgrader.java,org.apache.lucene.index,0,3,3,0.33,1
TestHash.java,org.apache.solr.common.util,0,0,0,0.00,0
SortedSetFieldSource.java,org.apache.lucene.queries.function.valuesource,0,2,2,0.50,0
CollectedSearchGroup.java,org.apache.lucene.search.grouping,0,0,0,0.00,0
TestDocumentBuilder.java,org.apache.solr,0,1,1,1.00,0
ExactPhraseScorer.java,org.apache.lucene.search,0,1,1,1.00,1
CreateTaxonomyIndexTask.java,org.apache.lucene.benchmark.byTask.tasks,0,0,0,0.00,0
TestCJKAnalyzer.java,org.apache.lucene.analysis.cjk,0,2,2,0.75,0
TestFilterCachingPolicy.java,org.apache.lucene.search,0,1,1,1.00,1
TestRuleSetupAndRestoreClassEnv.java,org.apache.lucene.util,0,5,5,0.64,2
PorterStemFilterFactory.java,org.apache.lucene.analysis.en,0,0,0,0.00,0
TestRangeFacetCounts.java,org.apache.lucene.facet.range,0,5,5,0.33,1
TestPerFieldPostingsFormat.java,org.apache.lucene.codecs.perfield,0,1,1,1.00,0
CountFieldValuesUpdateProcessorFactory.java,org.apache.solr.update.processor,0,0,0,0.00,0
PhraseQueue.java,org.apache.lucene.search,0,0,0,0.00,0
PrefixAwareTokenFilter.java,org.apache.lucene.analysis.miscellaneous,0,0,0,0.00,0
Transformer.java,org.apache.solr.handler.dataimport,0,0,0,0.00,0
SearchGroupsFieldCommand.java,org.apache.solr.search.grouping.distributed.command,0,1,1,1.00,0
SortByFunctionTest.java,org.apache.solr.search.function,0,1,1,1.00,0
TermAutomatonScorer.java,org.apache.lucene.search,0,2,2,0.50,0
TestManagedSchemaDynamicFieldResource.java,org.apache.solr.rest.schema,0,4,4,0.40,0
BlockTreeOrdsPostingsFormat.java,org.apache.lucene.codecs.blocktreeords,0,2,2,0.50,0
DaitchMokotoffSoundexFilter.java,org.apache.lucene.analysis.phonetic,0,1,1,1.00,0
BufferedUpdatesStream.java,org.apache.lucene.index,0,5,5,0.36,2
BlendedInfixLookupFactory.java,org.apache.solr.spelling.suggest.fst,0,5,5,0.38,1
ConfLoader.java,no package,0,0,0,0.00,0
BaseDocValuesFormatTestCase.java,org.apache.lucene.index,2,4,6,0.62,3
SolrEventListener.java,org.apache.solr.core,0,0,0,0.00,0
GetByIdTest.java,org.apache.solr.client.solrj,0,1,1,1.00,0
WildcardQueryNodeProcessor.java,org.apache.lucene.queryparser.flexible.standard.processors,0,0,0,0.00,0
HungarianLightStemFilterFactory.java,org.apache.lucene.analysis.hu,0,0,0,0.00,0
MMapDirectory.java,org.apache.lucene.store,0,3,3,0.50,1
SuggestStopFilterFactory.java,org.apache.lucene.search.suggest.analyzing,0,1,1,1.00,0
TestFailIfUnreferencedFiles.java,org.apache.lucene.util.junitcompat,0,2,2,0.67,0
MorphosyntacticTagsAttribute.java,org.apache.lucene.analysis.morfologik,0,0,0,0.00,0
CommonTermsQueryTest.java,org.apache.lucene.queries,0,6,6,0.33,0
OpenIndexTask.java,org.apache.lucene.benchmark.byTask.tasks,0,0,0,0.00,0
LeafReaderContext.java,org.apache.lucene.index,0,2,2,0.50,0
LambdaTTF.java,org.apache.lucene.search.similarities,0,0,0,0.00,1
TestEliasFanoSequence.java,org.apache.lucene.util.packed,0,0,0,0.00,0
Judge.java,org.apache.lucene.benchmark.quality,0,0,0,0.00,0
ZkNodeProps.java,org.apache.solr.common.cloud,0,1,1,1.00,0
TestSweetSpotSimilarityFactory.java,org.apache.solr.search.similarities,0,0,0,0.00,0
QueryResponseTest.java,org.apache.solr.client.solrj.response,0,3,3,0.33,0
IndexFileNames.java,org.apache.lucene.index,0,3,3,0.60,0
DocValuesUpdate.java,org.apache.lucene.index,0,2,2,0.75,0
NoChildOptimizationQueryNodeProcessor.java,org.apache.lucene.queryparser.flexible.core.processors,0,0,0,0.00,0
RomanianStemmer.java,org.tartarus.snowball.ext,0,0,0,0.00,0
FlagsAttribute.java,org.apache.lucene.analysis.tokenattributes,0,0,0,0.00,0
CommonGramsQueryFilterFactory.java,org.apache.lucene.analysis.commongrams,0,0,0,0.00,0
URLDataSource.java,org.apache.solr.handler.dataimport,0,1,1,1.00,0
SolrCacheBase.java,org.apache.solr.search,0,0,0,0.00,0
BaseCompositeReader.java,org.apache.lucene.index,0,1,1,1.00,1
ItalianLightStemFilterFactory.java,org.apache.lucene.analysis.it,0,0,0,0.00,0
TestLogWatcher.java,org.apache.solr.logging,0,0,0,0.00,0
RandomSortField.java,org.apache.solr.schema,0,4,4,0.40,0
ClusteringParams.java,org.apache.solr.handler.clustering,0,0,0,0.00,0
TestReverseStringFilter.java,org.apache.lucene.analysis.reverse,0,2,2,0.75,0
TestHashPartitioner.java,org.apache.solr.cloud,0,2,2,0.50,0
OpenTaxonomyIndexTask.java,org.apache.lucene.benchmark.byTask.tasks,0,0,0,0.00,0
TestCharTermAttributeImpl.java,org.apache.lucene.analysis.tokenattributes,0,2,2,0.50,0
CommandLineUtil.java,org.apache.lucene.util,0,2,2,0.50,0
MinPayloadFunction.java,org.apache.lucene.search.payloads,0,0,0,0.00,0
IDFValueSource.java,org.apache.lucene.queries.function.valuesource,0,1,1,1.00,1
DivFloatFunction.java,org.apache.lucene.queries.function.valuesource,0,0,0,0.00,0
TestNamedSPILoader.java,org.apache.lucene.util,0,2,2,0.75,0
TestCollectionUtil.java,org.apache.lucene.util,0,1,1,1.00,0
TrackingDirectoryWrapper.java,org.apache.lucene.store,0,1,1,1.00,0
LoggingHandlerTest.java,org.apache.solr.handler.admin,0,0,0,0.00,0
WaitTask.java,org.apache.lucene.benchmark.byTask.tasks,0,0,0,0.00,0
TruncateTokenFilterFactory.java,org.apache.lucene.analysis.miscellaneous,0,1,1,1.00,0
EnwikiQueryMaker.java,org.apache.lucene.benchmark.byTask.feeds,0,2,2,0.75,0
ReplicationClient.java,org.apache.lucene.replicator,0,1,1,1.00,0
TestParallelReaderEmptyIndex.java,org.apache.lucene.index,0,4,4,0.38,0
MatchingReaders.java,org.apache.lucene.codecs.compressing,0,3,3,0.60,0
NativeUnixDirectory.java,org.apache.lucene.store,0,3,3,0.57,0
TestDateTools.java,org.apache.lucene.document,0,0,0,0.00,1
TimeZoneUtils.java,org.apache.solr.util,0,1,1,1.00,0
BlobStoreTestRequestHandler.java,org.apache.solr.core,0,1,1,1.00,0
CompactLabelToOrdinal.java,org.apache.lucene.facet.taxonomy.writercache,0,2,2,0.50,0
ThreadDumpHandler.java,org.apache.solr.handler.admin,0,2,2,0.50,0
SimpleQQParser.java,org.apache.lucene.benchmark.quality.utils,0,2,2,0.75,0
LuceneTestCase.java,org.apache.lucene.util,5,5,10,0.35,7
CompressingStoredFieldsFormat.java,org.apache.lucene.codecs.compressing,0,2,2,0.83,0
SolrVelocityLogger.java,org.apache.solr.response,0,1,1,1.00,0
AnlysisResponseBaseTest.java,org.apache.solr.client.solrj.response,0,1,1,1.00,0
DivDoubleFunction.java,org.apache.solr.analytics.util.valuesource,0,1,1,1.00,0
BaseSimilarityTestCase.java,org.apache.solr.search.similarities,0,0,0,0.00,1
HindiStemFilter.java,org.apache.lucene.analysis.hi,0,0,0,0.00,0
BulkOperationPacked7.java,org.apache.lucene.util.packed,0,0,0,0.00,0
TestSnapshotDeletionPolicy.java,org.apache.lucene.index,0,3,3,0.50,0
Meter.java,org.apache.solr.util.stats,0,0,0,0.00,0
FinnishLightStemFilter.java,org.apache.lucene.analysis.fi,0,0,0,0.00,0
HdfsRecoveryZkTest.java,org.apache.solr.cloud.hdfs,0,3,3,0.33,0
TestClassicAnalyzer.java,org.apache.lucene.analysis.standard,0,1,1,1.00,0
RAMOnlyPostingsFormat.java,org.apache.lucene.codecs.ramonly,0,3,3,0.56,1
HdfsSyncSliceTest.java,org.apache.solr.cloud.hdfs,0,4,4,0.25,0
PatternReplaceFilter.java,org.apache.lucene.analysis.pattern,0,0,0,0.00,0
KNearestNeighborClassifierTest.java,org.apache.lucene.classification,0,0,0,0.00,0
CharacterUtils.java,org.apache.lucene.analysis.util,0,3,3,0.50,0
BitDocSet.java,org.apache.solr.search,0,4,4,0.50,1
TokenMgrError.java,org.apache.lucene.queryparser.classic,0,1,1,1.00,0
TermsEnum.java,org.apache.lucene.index,0,0,0,0.00,2
QueryFacetRequest.java,org.apache.solr.analytics.request,0,1,1,1.00,0
TestCapitalizationFilterFactory.java,org.apache.lucene.analysis.miscellaneous,0,1,1,1.00,0
SortedSetSortField.java,org.apache.lucene.search,0,2,2,0.50,0
TestParallelTermEnum.java,org.apache.lucene.index,0,4,4,0.40,1
RangeMapFloatFunction.java,org.apache.lucene.queries.function.valuesource,0,1,1,1.00,0
NativeFSLockFactory.java,org.apache.lucene.store,0,5,5,0.44,2
DocHelper.java,org.apache.lucene.index,0,3,3,0.67,0
GeoDistValueSourceParser.java,org.apache.solr.search.function.distance,0,1,1,1.00,0
TrecFTParser.java,org.apache.lucene.benchmark.byTask.feeds,0,0,0,0.00,0
ClassicAnalyzer.java,org.apache.lucene.analysis.standard,0,2,2,0.75,0
PortugueseLightStemmer.java,org.apache.lucene.analysis.pt,0,0,0,0.00,0
HyphenatedWordsFilter.java,org.apache.lucene.analysis.miscellaneous,0,0,0,0.00,0
SwedishLightStemFilterFactory.java,org.apache.lucene.analysis.sv,0,0,0,0.00,0
MonotonicLongValues.java,org.apache.lucene.util.packed,0,1,1,1.00,0
IndexWriterConfig.java,org.apache.lucene.index,0,4,4,0.50,2
CachingDirectoryFactory.java,org.apache.solr.core,0,4,4,0.38,0
SimilarityBase.java,org.apache.lucene.search.similarities,0,2,2,0.50,1
MathUtil.java,org.apache.lucene.util,0,0,0,0.00,0
BulkOperationPacked13.java,org.apache.lucene.util.packed,0,0,0,0.00,0
LucenePackage.java,org.apache.lucene,0,0,0,0.00,0
TestGermanStemFilter.java,org.apache.lucene.analysis.de,0,2,2,0.80,0
TestWithCJKBigramFilter.java,org.apache.lucene.analysis.icu.segmentation,0,2,2,0.80,0
SpanMultiTermQueryWrapper.java,org.apache.lucene.search.spans,0,2,2,0.67,0
DisjunctionSumScorer.java,org.apache.lucene.search,0,1,1,1.00,0
DefaultZkACLProvider.java,org.apache.solr.common.cloud,0,1,1,1.00,0
DumpRequestHandler.java,org.apache.solr.handler,0,3,3,0.67,0
UIMAUpdateRequestProcessor.java,org.apache.solr.uima.processor,0,0,0,0.00,0
TestPathHierarchyTokenizer.java,org.apache.lucene.analysis.path,0,1,1,1.00,0
ArabicNormalizationFilterFactory.java,org.apache.lucene.analysis.ar,0,0,0,0.00,0
BaseFormAttribute.java,org.apache.lucene.analysis.ja.tokenattributes,0,0,0,0.00,0
ConfigSetService.java,org.apache.solr.core,0,2,2,0.67,0
HighlighterTest.java,org.apache.lucene.search.highlight,0,5,5,0.38,1
CustomUpdateRequestProcessor.java,org.apache.solr.update.processor,0,0,0,0.00,0
TestFieldTypeCollectionResource.java,org.apache.solr.rest.schema,0,0,0,0.00,0
MultiTermQuery.java,org.apache.lucene.search,0,2,2,0.50,1
OpenExchangeRatesOrgProviderTest.java,org.apache.solr.schema,0,1,1,1.00,0
ASCIIFoldingFilter.java,org.apache.lucene.analysis.miscellaneous,0,2,2,0.50,0
BlockCache.java,org.apache.solr.store.blockcache,0,1,1,1.00,0
FileDictionaryTest.java,org.apache.lucene.search.suggest,0,4,4,0.25,0
SpellCheckComponent.java,org.apache.solr.handler.component,0,4,4,0.33,0
LatvianStemFilter.java,org.apache.lucene.analysis.lv,0,0,0,0.00,0
SolrQueryParser.java,org.apache.solr.search,0,1,1,1.00,0
Bindings.java,org.apache.lucene.expressions,0,0,0,0.00,0
TermScorer.java,org.apache.lucene.search,0,0,0,0.00,0
Lucene50LiveDocsFormat.java,org.apache.lucene.codecs.lucene50,0,1,1,1.00,0
DummyHighlighter.java,org.apache.solr.highlight,0,1,1,1.00,0
CharsRef.java,org.apache.lucene.util,0,1,1,1.00,0
DocMaker.java,org.apache.lucene.benchmark.byTask.feeds,0,3,3,0.33,0
CrankyTokenFilter.java,org.apache.lucene.analysis,0,1,1,1.00,0
MultiTermTest.java,org.apache.solr.schema,0,1,1,1.00,1
LatvianStemmer.java,org.apache.lucene.analysis.lv,0,2,2,0.50,0
SorePoint.java,org.apache.lucene.util.junitcompat,0,0,0,0.00,0
NumericTokenStream.java,org.apache.lucene.analysis,0,3,3,0.50,0
TestDirectoryReaderReopen.java,org.apache.lucene.index,0,4,4,0.47,0
SpansValidatorQueryNodeProcessor.java,org.apache.lucene.queryparser.flexible.spans,0,0,0,0.00,0
NormalizeCharMap.java,org.apache.lucene.analysis.charfilter,0,2,2,0.50,0
TestIrishLowerCaseFilterFactory.java,org.apache.lucene.analysis.ga,0,1,1,1.00,0
TestOmitPositions.java,org.apache.solr.schema,0,0,0,0.00,0
TestEarlyTermination.java,org.apache.lucene.search,0,3,3,0.40,1
SolrResponseBase.java,org.apache.solr.client.solrj.response,0,0,0,0.00,0
DelayingSearchComponent.java,org.apache.solr.search,0,2,2,0.50,0
Report.java,org.apache.lucene.benchmark.byTask.stats,0,0,0,0.00,0
TestInfoStream.java,org.apache.lucene.index,0,1,1,1.00,0
FilterBuilderFactory.java,org.apache.lucene.queryparser.xml,0,1,1,1.00,0
MapReduceIndexerTool.java,org.apache.solr.hadoop,0,3,3,0.57,0
ResponseLogComponentTest.java,org.apache.solr.handler.component,0,0,0,0.00,0
CSVLoader.java,org.apache.solr.handler.loader,0,0,0,0.00,0
ClearStatsTask.java,org.apache.lucene.benchmark.byTask.tasks,0,0,0,0.00,0
TestCustomSearcherSort.java,org.apache.lucene.search,0,3,3,0.50,0
FSTTermOutputs.java,org.apache.lucene.codecs.memory,0,3,3,0.40,0
TestSimilarityProvider.java,org.apache.lucene.search,0,3,3,0.50,0
TestTaxonomyFacetCounts.java,org.apache.lucene.facet.taxonomy,0,6,6,0.25,0
TestIndexSearcher.java,org.apache.solr.search,0,4,4,0.43,0
TestMultiWordSynonyms.java,org.apache.lucene.analysis.synonym,0,2,2,0.50,0
TestICUTokenizer.java,org.apache.lucene.analysis.icu.segmentation,0,1,1,1.00,0
IndexReaderFactory.java,org.apache.solr.core,0,1,1,1.00,0
FrenchMinimalStemFilter.java,org.apache.lucene.analysis.fr,0,0,0,0.00,0
TestRequestStatusCollectionAPI.java,org.apache.solr.cloud,0,5,5,0.29,0
TestFieldMaskingSpanQuery.java,org.apache.lucene.search.spans,0,3,3,0.50,3
IndexTimeSynonymTest.java,org.apache.lucene.search.vectorhighlight,0,1,1,1.00,0
GroupingSpecification.java,org.apache.solr.search.grouping,0,0,0,0.00,0
SpanishAnalyzer.java,org.apache.lucene.analysis.es,0,3,3,0.60,0
PayloadHelper.java,org.apache.lucene.search.payloads,0,3,3,0.33,0
TestExactSharedStatsCache.java,org.apache.solr.search.stats,0,1,1,1.00,0
TrackingIndexWriter.java,org.apache.lucene.index,0,2,2,0.67,0
TestRoaringDocIdSet.java,org.apache.lucene.util,0,1,1,1.00,0
BytesRefHash.java,org.apache.lucene.util,0,2,2,0.75,0
SimpleBoundaryScanner.java,org.apache.solr.highlight,0,1,1,1.00,0
QueryNode.java,org.apache.lucene.queryparser.flexible.core.nodes,0,1,1,1.00,0
ExtractingMetadataConstants.java,org.apache.solr.handler.extraction,0,0,0,0.00,0
RussianLightStemFilter.java,org.apache.lucene.analysis.ru,0,0,0,0.00,0
ReadTask.java,org.apache.lucene.benchmark.byTask.tasks,0,2,2,0.67,0
TestConjunctions.java,org.apache.lucene.search,0,3,3,0.50,0
TestDocumentsWriterDeleteQueue.java,org.apache.lucene.index,0,3,3,0.33,0
SortedNumericDocValuesField.java,org.apache.lucene.document,0,2,2,0.67,0
SortedSetDocValuesFacetField.java,org.apache.lucene.facet.sortedset,0,1,1,1.00,0
IntersectTermsEnum.java,org.apache.lucene.codecs.blocktree,0,2,2,0.86,0
RequiredFieldsTest.java,org.apache.solr.schema,0,0,0,0.00,0
PhoneticFilterFactory.java,org.apache.lucene.analysis.phonetic,0,2,2,0.50,0
ProductFloatFunction.java,org.apache.lucene.queries.function.valuesource,0,1,1,1.00,0
SegTokenFilter.java,org.apache.lucene.analysis.cn.smart.hhmm,0,0,0,0.00,0
RealTimeGetHandler.java,org.apache.solr.handler,0,2,2,0.50,0
FieldAnalysisResponse.java,org.apache.solr.client.solrj.response,0,1,1,1.00,0
ConfigSolr.java,org.apache.solr.core,0,8,8,0.29,0
SolrSortField.java,org.apache.solr.search,0,0,0,0.00,0
DuplicateFilterTest.java,org.apache.lucene.sandbox.queries,0,4,4,0.40,0
TestMemoryIndexAgainstRAMDir.java,org.apache.lucene.index.memory,0,3,3,0.60,2
AbstractAnalyticsFacetTest.java,org.apache.solr.analytics.facet,0,1,1,1.00,0
SnowballPorterFilterFactory.java,org.apache.lucene.analysis.snowball,0,0,0,0.00,0
StandardTokenizerImpl.java,org.apache.lucene.analysis.standard,0,2,2,0.88,0
TestEmptyTokenStream.java,org.apache.lucene.analysis.miscellaneous,0,3,3,0.33,0
