ID|BRANCH|PROJECT|queue_r1|queue_r2|queue_r3|queue_r4|queue_r5|queue_r6|queue_r7|queue_r8
Ice8882b0c0e838072526ed285648bb8840968072|master|openstack/nova|21|40|\N|\N|\N|\N|\N|\N
Ice8ab88a89e447a08c3ce71c7698dd5fcf02d1e9|master|openstack/cinder|7|14|\N|\N|\N|\N|\N|\N
Ice919c8725ec00f25a5aa0440d7ee6bc9065f653|master|openstack/keystone|34|5|\N|\N|\N|\N|\N|\N
Ice93abbc6e143cdbb90e7d41d1be86dc9eb05006|master|openstack/neutron|3|11|\N|\N|\N|\N|\N|\N
Ice9c57fa99c17e4c87de6362bf30ed30503a1bed|master|openstack/cinder|15|26|\N|\N|\N|\N|\N|\N
Ice9c57fa99c17e4c87de6362bf30ed30503a1bed|stable/kilo|openstack/cinder|27|\N|\N|\N|\N|\N|\N|\N
Icea06dc81344e1120bdf986a97a6b1094bbb765e|master|openstack/neutron|5|21|\N|\N|\N|\N|\N|\N
Icead7e168e1c7187840de87c69365d26aedd5924|stable/liberty|openstack/cinder|2|\N|\N|\N|\N|\N|\N|\N
Iceb1b35e0312b109b2b19cd7d5c45b4a6242ccc5|stable/mitaka|openstack/cinder|4|36|\N|\N|\N|\N|\N|\N
Iceb1b35e0312b109b2b19cd7d5c45b4a6242ccc5|master|openstack/cinder|18|10|\N|\N|\N|\N|\N|\N
Icebd6737f0e7997b0cbf01526b0c7b66376fbf44|master|openstack/neutron|19|9|10|\N|\N|\N|\N|\N
Icebd6737f0e7997b0cbf01526b0c7b66376fbf44|stable/kilo|openstack/neutron|13|15|\N|\N|\N|\N|\N|\N
Icebd6737f0e7997b0cbf01526b0c7b66376fbf44|stable/liberty|openstack/neutron|12|14|\N|\N|\N|\N|\N|\N
Icebdc03d7249fdf903b94b2f61f4891f5c9d6e50|master|openstack/nova|20|38|\N|\N|\N|\N|\N|\N
Icebdc03d7249fdf903b94b2f61f4891f5c9d6e50|stable/juno|openstack/nova|3|33|\N|\N|\N|\N|\N|\N
Icebdc03d7249fdf903b94b2f61f4891f5c9d6e50|stable/kilo|openstack/nova|4|33|\N|\N|\N|\N|\N|\N
Icec232ecfd901e4ef61d21ea667584bcc8329a75|master|openstack/nova|3|3|\N|\N|\N|\N|\N|\N
Icec42833236b4801e776c2aa04519b2f7150976e|master|openstack/nova|45|27|\N|\N|\N|\N|\N|\N
Icec56676d83b604c3db3377838076d6429d61e48|master|openstack/neutron|23|7|\N|\N|\N|\N|\N|\N
Icec5d208a979ba62b9dfef2b499a00bacec841d3|master|openstack/cinder|21|21|\N|\N|\N|\N|\N|\N
Icec6775ca54b47bd0aa7796d5656a0f42a599f51|master|openstack/cinder|9|18|\N|\N|\N|\N|\N|\N
Icec7e6cfc834b438b06318b3d31e71d9197178e0|master|openstack/nova|1|\N|\N|\N|\N|\N|\N|\N
Icecb3fc08c81bd9fb9f8bad54ed800a4eb55d399|feature/qos|openstack/neutron|19|8|\N|\N|\N|\N|\N|\N
Icecc3f69e01bb8799a7d2364f0cc7a81cb2ac36b|master|openstack/nova|32|114|\N|\N|\N|\N|\N|\N
Icecec03b4599f24fbdf98c36403c1abcafce471b|master|openstack/keystone|10|12|\N|\N|\N|\N|\N|\N
Iced582d08fd4dea308fb5385d20560cea8ea067d|master|openstack/nova|45|14|\N|\N|\N|\N|\N|\N
Iceda35cace04cc8ddc6adbd59df4613b22b39793|master|openstack/nova|50|29|\N|\N|\N|\N|\N|\N
Icee2727f0a550541876c63b6e7340acf3de553c8|master|openstack/cinder|10|30|\N|\N|\N|\N|\N|\N
Icee458d382c668b0f7a51b7a8d2996861db1a122|master|openstack/nova|15|28|\N|\N|\N|\N|\N|\N
Icee4e3881e4e8f9127fec6238c1e68b1526b553c|master|openstack/cinder|13|29|\N|\N|\N|\N|\N|\N
Iceee46f63669b28e3a34d207216d864f1bfa5cf8|stable/mitaka|openstack/neutron|10|30|18|\N|\N|\N|\N|\N
Iceee46f63669b28e3a34d207216d864f1bfa5cf8|master|openstack/neutron|5|62|\N|\N|\N|\N|\N|\N
Icef34c7755e0d96c4c5ee85982de86d0ccc196c7|master|openstack/neutron|5|12|\N|\N|\N|\N|\N|\N
Icef57d346fac7f92132bc14e22d5b2652397a64a|master|openstack/nova|22|37|28|\N|\N|\N|\N|\N
Icef63f0363a66449cf27180c966ae664e4390052|master|openstack/neutron|13|\N|\N|\N|\N|\N|\N|\N
Icf087e9a1264428c363f5ed618804f0bbee16c91|master|openstack/nova|44|5|\N|\N|\N|\N|\N|\N
Icf095b2182225e63e85d849d83c2cb36b8a39217|master|openstack/neutron|7|14|\N|\N|\N|\N|\N|\N
Icf1d5518f9f394b534e3b75cfe55f2adf7fe5169|master|openstack/neutron|11|\N|\N|\N|\N|\N|\N|\N
Icf3d8f41b64d2813517f3509c440c29c5c36681d|stable/mitaka|openstack/neutron|22|12|\N|\N|\N|\N|\N|\N
Icf47d6612ef0e98e876334f56c993666df081b50|master|openstack/keystone|4|6|5|\N|\N|\N|\N|\N
Icf47d6612ef0e98e876334f56c993666df081b50|stable/kilo|openstack/keystone|16|13|\N|\N|\N|\N|\N|\N
Icf5a78224ac0dd597fa930f5a8eb3dd7d1c0142c|master|openstack/nova|28|95|0|22|\N|\N|\N|\N
Icf5af04dc431e44d7ce332bf8c2fb9b0a55cdc9a|master|openstack/cinder|44|22|\N|\N|\N|\N|\N|\N
Icf5fb91a0b9e6736e70314c72c1c99c5f170ba53|master|openstack/glance|11|16|\N|\N|\N|\N|\N|\N
Icf6084c156c4990ac60c778c28a48ae5ab97273a|master|openstack/nova|94|30|\N|\N|\N|\N|\N|\N
Icf7141f772397c7ac08f0f1e21ad74cb86a06351|master|openstack/cinder|4|17|\N|\N|\N|\N|\N|\N
Icf73841fbd10204db689b2b28451434ebaf10087|master|openstack/glance|1|1|\N|\N|\N|\N|\N|\N
Icf75439a552de84ec31c1a47faeee3caf8a5b0a7|master|openstack/nova|22|43|\N|\N|\N|\N|\N|\N
Icf76fceca5a0ae20bb08b276b0c41ef6cdb31087|master|openstack/cinder|18|15|\N|\N|\N|\N|\N|\N
Icf821be8cd4ee7f52c1a3d89bfed302488c080f2|master|openstack/keystone|4|0|\N|\N|\N|\N|\N|\N
Icf821dec17f435d8e47e1047fb05225e7dd071f0|feature/qos|openstack/neutron|24|7|\N|\N|\N|\N|\N|\N
Icf84615e5fee8b59cbc95ab9b634f1a49f4b56a3|master|openstack/neutron|10|9|\N|\N|\N|\N|\N|\N
Icf8595843e38381c6704fd6a9c66b752f91337a5|master|openstack/cinder|20|19|11|43|7|\N|\N|\N
Icf8697d917c814ec120fce9898661eb9a20ade48|master|openstack/nova|7|101|\N|\N|\N|\N|\N|\N
Icf874ed02c7ab69817173dc31bd61cb080277766|master|openstack/nova|9|7|\N|\N|\N|\N|\N|\N
Icf8dbe4e3b7fd65b3c7a5eb479d6be15ee504253|master|openstack/nova|23|20|\N|\N|\N|\N|\N|\N
Icf8dd2f0b88abc89092d487bbcefb525960c4ec6|master|openstack/keystone|13|\N|\N|\N|\N|\N|\N|\N
Icf91ca7c9e3d3962277c4c4f70e783f80bbe2f77|master|openstack/cinder|11|10|\N|\N|\N|\N|\N|\N
Icf91ca7c9e3d3962277c4c4f70e783f80bbe2f77|stable/mitaka|openstack/cinder|40|\N|\N|\N|\N|\N|\N|\N
Icf95390a128e2062293e1f5b7b78fe79747f5f27|master|openstack/nova|29|\N|\N|\N|\N|\N|\N|\N
Icf988994b61cbdeb1261c5a0887f29ced41ada07|master|openstack/neutron|7|5|\N|\N|\N|\N|\N|\N
Icf9b2661dc81e48b069e7a74c77ff3d26f3b5b0b|master|openstack/nova|24|18|\N|\N|\N|\N|\N|\N
Icf9caac030e62deb17ce5df3a82737b408591ac0|stable/mitaka|openstack/keystone|12|7|\N|\N|\N|\N|\N|\N
Icf9caac030e62deb17ce5df3a82737b408591ac0|master|openstack/keystone|9|16|\N|\N|\N|\N|\N|\N
Icfb9253ffb0852d15e685045a31b9fe811722733|master|openstack/nova|28|54|\N|\N|\N|\N|\N|\N
Icfbebd055ea1bae1fc4749b441eb4f90fa1bfacd|master|openstack/cinder|11|32|\N|\N|\N|\N|\N|\N
Icfbf32c36f98cc6e203841b152c7f6fc4f48c20a|feature/qos|openstack/neutron|9|8|\N|\N|\N|\N|\N|\N
Icfcafd031a793a4713c2997adc5c84bb9c9864fe|master|openstack/nova|16|50|\N|\N|\N|\N|\N|\N
Icfcfc585df6fd41de1e1345fd731e4631a6950ce|master|openstack/neutron|24|24|\N|\N|\N|\N|\N|\N
Icfd13b3294a9fa0881a5ab01f50864ebcbce393e|master|openstack/nova|60|21|\N|\N|\N|\N|\N|\N
Icfd2529962c0430761d2424069f0fd60a1b5c260|master|openstack/nova|22|84|\N|\N|\N|\N|\N|\N
Icfd6668389049d3d5686acdb832847aa2d2fce52|master|openstack/cinder|22|14|\N|\N|\N|\N|\N|\N
Icfd77aecf77ad626c0efb93f59a6db11f21b3d56|master|openstack/nova|2|23|\N|\N|\N|\N|\N|\N
Icfdf41917e9e2e0dcd2be19297aee5ac89e96e94|master|openstack/neutron|8|3|\N|\N|\N|\N|\N|\N
Icfe4b5deadfe7dbb0f34ea9af1f95b62cfca8a0a|stable/liberty|openstack/nova|1|14|\N|\N|\N|\N|\N|\N
Icfe4b5deadfe7dbb0f34ea9af1f95b62cfca8a0a|master|openstack/nova|27|42|\N|\N|\N|\N|\N|\N
Icfecb5c8c68c942fca847e27a0c1862f18bdcdca|master|openstack/neutron|11|15|\N|\N|\N|\N|\N|\N
Icfedb5ec0042e1d588314d56856f9ebab537665e|stable/liberty|openstack/cinder|9|9|\N|\N|\N|\N|\N|\N
Icfedb5ec0042e1d588314d56856f9ebab537665e|master|openstack/cinder|7|21|\N|\N|\N|\N|\N|\N
Icfedbe7e4ff0a1b575ac4449ba11cf2383810866|master|openstack/nova|44|79|\N|\N|\N|\N|\N|\N
Icff37261b367463b71a1268be16f9c97f595bf0c|master|openstack/cinder|23|1|\N|\N|\N|\N|\N|\N
Icff52508ff1cd67e8c17964c840d3a5cdcfbbce3|master|openstack/cinder|21|18|\N|\N|\N|\N|\N|\N
Icff845a034eb582d452b90270ca5dbce4bf1b5b6|master|openstack/cinder|13|53|\N|\N|\N|\N|\N|\N
Icff845a034eb582d452b90270ca5dbce4bf1b5b6|stable/liberty|openstack/cinder|13|4|55|\N|\N|\N|\N|\N
Icffc097a42dd71546b97bb7b43edd1e205c9dd15|master|openstack/neutron|32|17|\N|\N|\N|\N|\N|\N
Icfff9886d79f788be871bf28c8b729a57dcd94d2|master|openstack/nova|28|87|\N|\N|\N|\N|\N|\N
Id002b1ba3f2c7f8af880d72043aebc5219280342|master|openstack/nova|12|24|\N|\N|\N|\N|\N|\N
Id0056ec9b9a42005b1f7cb2d8cd5aee208d8015c|master|openstack/cinder|36|27|\N|\N|\N|\N|\N|\N
Id025a51631676389203b8e3892a5826c834105ca|master|openstack/cinder|1|5|\N|\N|\N|\N|\N|\N
Id028e6a406fa871e6561f36f95ed748afc320a20|master|openstack/nova|29|44|\N|\N|\N|\N|\N|\N
Id028f8968717bed49386864081cf150397a6ec5f|master|openstack/cinder|25|16|\N|\N|\N|\N|\N|\N
Id02d9034ca809f194ff7551167bfda3559fb1200|master|openstack/neutron|14|13|\N|\N|\N|\N|\N|\N
Id030123153ea746671a8f1ca306d4b86e903fa22|master|openstack/swift|0|0|\N|\N|\N|\N|\N|\N
Id03925b4bbbee697bf5372392c2345802a1863f8|master|openstack/neutron|12|27|\N|\N|\N|\N|\N|\N
Id03e26dac003fa589477ed78a4ed3c44cc2f708d|stable/kilo|openstack/neutron|20|11|\N|\N|\N|\N|\N|\N
Id03e26dac003fa589477ed78a4ed3c44cc2f708d|master|openstack/neutron|8|8|\N|\N|\N|\N|\N|\N
Id03e26dac003fa589477ed78a4ed3c44cc2f708d|stable/juno|openstack/neutron|21|4|\N|\N|\N|\N|\N|\N
Id03e9659a5bec549d6b119cd0ced595875baf0c9|master|openstack/nova|1|4|\N|\N|\N|\N|\N|\N
Id03eb3649ce02549c131c85697d8431c3f8c04dd|master|openstack/cinder|8|16|\N|\N|\N|\N|\N|\N
Id03fb147e11541be309c1cd22ce27e70fadc28b5|master|openstack/neutron|26|22|\N|\N|\N|\N|\N|\N
Id0480035d8e615ae602da9737cd2c94bc7967067|master|openstack/nova|41|24|\N|\N|\N|\N|\N|\N
Id0517758d06e036a36dc8b8772e41af55d986b4e|master|openstack/neutron|25|13|\N|\N|\N|\N|\N|\N
Id0565e11b3023a639589f2734488029f194e2f9d|master|openstack/neutron|8|28|\N|\N|\N|\N|\N|\N
Id0565e11b3023a639589f2734488029f194e2f9d|stable/liberty|openstack/neutron|20|2|\N|\N|\N|\N|\N|\N
Id0572a08dd12342d13844d96221432b85fea7e40|master|openstack/nova|29|119|\N|\N|\N|\N|\N|\N
Id05b35444a971d1531b43895533d6a6bf406c702|master|openstack/nova|78|7|\N|\N|\N|\N|\N|\N
Id0603ddd642acccfa12ae53a52ecfb66dca53702|master|openstack/nova|20|11|\N|\N|\N|\N|\N|\N
Id067603c2ed4473ee4301d8fa23fb2d9cc5157d9|master|openstack/keystone|13|11|\N|\N|\N|\N|\N|\N
Id0695fbb05613f3655a7af5b5ab10e08ed5e606b|master|openstack/cinder|10|22|\N|\N|\N|\N|\N|\N
Id06d92e28a9aecbb8e4975e95a8f11b0b2e79ae2|master|openstack/nova|29|127|\N|\N|\N|\N|\N|\N
Id07c9a79e5144f8199b4092febb0e1e5f41096d2|master|openstack/nova|16|36|\N|\N|\N|\N|\N|\N
Id086e523e7e77cd7e66d43480b9fe0b52a2e1cce|master|openstack/nova|32|22|\N|\N|\N|\N|\N|\N
Id0871bf08e8ba43b386c1565e73bf2cb3f6a3a9d|master|openstack/nova|15|9|\N|\N|\N|\N|\N|\N
Id08764ba837d8f47a28649d081a5876797fe369e|stable/liberty|openstack/neutron|8|16|\N|\N|\N|\N|\N|\N
Id08764ba837d8f47a28649d081a5876797fe369e|master|openstack/neutron|7|28|\N|\N|\N|\N|\N|\N
Id08c1b1f1e75188cacfb9b5586519a7fee827602|master|openstack/cinder|21|26|\N|\N|\N|\N|\N|\N
Id08d92e24c818fcaf20c750b4dd7ca317394a6fb|feature/crypto|openstack/swift|4|\N|\N|\N|\N|\N|\N|\N
Id0914530cbacf4cf5c3319f1401bf07b3112935d|master|openstack/nova|72|28|\N|\N|\N|\N|\N|\N
Id092c51e565052c5eef2d3381d53f5788a97d9cc|master|openstack/cinder|7|12|\N|\N|\N|\N|\N|\N
Id0a3664eddf1ee26830998f4c73e89d0de5249d6|master|openstack/neutron|10|2|\N|\N|\N|\N|\N|\N
Id0a8cf7537fefd626df06064f915d2de7c1680c6|master|openstack/neutron|9|6|\N|\N|\N|\N|\N|\N
Id0a962f499074c14ff9cae53c1a45a9ea30abc3c|feature/crypto|openstack/swift|9|\N|\N|\N|\N|\N|\N|\N
Id0ac9399ec39fef19ce71566670ed245c681192e|stable/kilo|openstack/neutron|24|7|\N|\N|\N|\N|\N|\N
Id0ac9399ec39fef19ce71566670ed245c681192e|master|openstack/neutron|25|16|\N|\N|\N|\N|\N|\N
Id0b2c28970ab61e45755818e3e0798daa4453ce7|master|openstack/neutron|5|14|7|\N|\N|\N|\N|\N
Id0b8a9b7b11ee2cd249176cab403befdd9e06dbd|master|openstack/nova|3|47|\N|\N|\N|\N|\N|\N
Id0bbfef2058363c22dc042c8d0793a1df7bac3aa|master|openstack/neutron|11|22|4|\N|\N|\N|\N|\N
Id0cccdb5897a30eacbb3000e3b4a6b93d42e9a1f|master|openstack/nova|18|\N|\N|\N|\N|\N|\N|\N
Id0d547e3c2faa8c1a0555e28cdb2e9d83956c1ac|master|openstack/cinder|19|6|\N|\N|\N|\N|\N|\N
Id0d55ea4b992666848af1b1a055bc7841548cc6a|master|openstack/keystone|3|7|\N|\N|\N|\N|\N|\N
Id0db0dabef98f7dd8331a5149e88dee0622917b3|master|openstack/cinder|42|26|\N|\N|\N|\N|\N|\N
Id0e0970517a5d3414e0ed124b2b7b3a5b1973761|master|openstack/cinder|17|40|\N|\N|\N|\N|\N|\N
Id0e483c662231f678bddff7ddf77cdb0b0e1a5db|master|openstack/nova|33|39|\N|\N|\N|\N|\N|\N
Id0ffd492afcbce596b0478fbcacca8bd05736929|master|openstack/nova|10|12|\N|\N|\N|\N|\N|\N
Id113e52985aca06afe415223a6ccf7f9a9930ae6|master|openstack/nova|44|17|\N|\N|\N|\N|\N|\N
Id118a64012ad10b197ba681ce5f1b2742eb135b4|master|openstack/neutron|4|3|\N|\N|\N|\N|\N|\N
Id122a5e1ad1d0441d6b75d081b2be3f276439a2a|master|openstack/nova|48|15|\N|\N|\N|\N|\N|\N
Id1268b53e68edf375e852d33d028e2da57e69bad|master|openstack/nova|3|15|\N|\N|\N|\N|\N|\N
Id1275c51e9adb865a3da9f0db007f3092b55b140|master|openstack/neutron|6|14|\N|\N|\N|\N|\N|\N
Id12825477bc3e3a22a1178e4ddda7b59a3825fe8|master|openstack/nova|16|46|\N|\N|\N|\N|\N|\N
Id128a81d2cf7108936715ee305012fbff23ffdbf|stable/kilo|openstack/neutron|9|1|\N|\N|\N|\N|\N|\N
Id128a81d2cf7108936715ee305012fbff23ffdbf|master|openstack/neutron|6|19|7|\N|\N|\N|\N|\N
Id12bc16cba7d9b8a283af0d392188a185abe439d|master|openstack/swift|0|5|\N|\N|\N|\N|\N|\N
Id136eabacb00e4381c03f12d8484fc90a5eb48b1|stable/juno|openstack/nova|9|2|\N|\N|\N|\N|\N|\N
Id136eabacb00e4381c03f12d8484fc90a5eb48b1|master|openstack/nova|4|1|\N|\N|\N|\N|\N|\N
Id1385e3a920df4ba99efd5ac8c9b0844132ea3a2|master|openstack/nova|40|33|\N|\N|\N|\N|\N|\N
Id14a87a8fefab0b7a403385808d6a19553b37db3|master|openstack/nova|53|\N|\N|\N|\N|\N|\N|\N
Id14d698fa7e083e72c463732e227726448a86f6d|master|openstack/keystone|11|2|\N|\N|\N|\N|\N|\N
Id157bd1e105051a583fea8e5107326289c551739|feature/qos|openstack/neutron|17|3|7|\N|\N|\N|\N|\N
Id165450ff4c1c7c6aac13a8916e2e72cfade199e|master|openstack/cinder|22|13|\N|\N|\N|\N|\N|\N
Id170b9512b2f52a971264336d83b083d487359ee|master|openstack/neutron|14|11|9|\N|\N|\N|\N|\N
Id174ddc6cd61b55f80ff2d55d5fc7b462ae144fd|master|openstack/nova|24|43|\N|\N|\N|\N|\N|\N
Id175816b967bd883524f7e3ecc6b03d11b2831f7|stable/kilo|openstack/keystone|18|18|\N|\N|\N|\N|\N|\N
Id17939914ebf8292dce76ccb7d0f6486c91f49e5|master|openstack/neutron|14|2|\N|\N|\N|\N|\N|\N
Id18065340d49dfd389d88cc625f5a80be8da9a50|master|openstack/neutron|8|15|\N|\N|\N|\N|\N|\N
Id182e89dad70df9d6d9988523861b8085d74c765|master|openstack/swift|11|5|\N|\N|\N|\N|\N|\N
Id18fe9f8488204e73d063d7771357eced82e441f|master|openstack/keystone|9|\N|\N|\N|\N|\N|\N|\N
Id19a86def58b984e3a1ae3b8b6b43900a2b50c92|master|openstack/keystone|14|9|\N|\N|\N|\N|\N|\N
Id19af911d5ae4e62971abe7501c2c60ea2fc99a9|stable/liberty|openstack/neutron|16|10|\N|\N|\N|\N|\N|\N
Id19af911d5ae4e62971abe7501c2c60ea2fc99a9|master|openstack/neutron|6|11|\N|\N|\N|\N|\N|\N
Id1a4f662ec33ca0333c15eb210366bc850d0d54c|master|openstack/neutron|25|23|\N|\N|\N|\N|\N|\N
Id1a4f662ec33ca0333c15eb210366bc850d0d54c|stable/kilo|openstack/neutron|12|22|\N|\N|\N|\N|\N|\N
Id1a749433c3679f1b2adf87ea0a280366c5e4a15|stable/liberty|openstack/cinder|13|52|17|\N|\N|\N|\N|\N
Id1a749433c3679f1b2adf87ea0a280366c5e4a15|master|openstack/cinder|29|12|\N|\N|\N|\N|\N|\N
Id1a7f1236786e8606c91bb9925cd9ac8e95892b3|master|openstack/neutron|7|7|\N|\N|\N|\N|\N|\N
Id1ae35f845f7367d5f1f065c6fa637da7b980a2b|stable/juno|openstack/neutron|12|11|\N|\N|\N|\N|\N|\N
Id1ae35f845f7367d5f1f065c6fa637da7b980a2b|master|openstack/neutron|11|12|4|\N|\N|\N|\N|\N
Id1ae35f845f7367d5f1f065c6fa637da7b980a2b|stable/kilo|openstack/neutron|11|10|\N|\N|\N|\N|\N|\N
Id1b4415cb5f263dc7afd9e25bd0da2b667f1c90a|master|openstack/keystone|6|1|\N|\N|\N|\N|\N|\N
Id1b4f4e99a5c51576eddadd5eb0c973c0d5b46b8|master|openstack/neutron|11|30|\N|\N|\N|\N|\N|\N
Id1b514509a36799eb120e70c2183d930f67b17c9|master|openstack/nova|15|\N|\N|\N|\N|\N|\N|\N
Id1c713b2d3047c5ee5746207d73059b19ce4563b|master|openstack/cinder|20|7|\N|\N|\N|\N|\N|\N
Id1d7250b5cff142d54004f604e6c2ae04709958b|master|openstack/nova|5|35|25|\N|\N|\N|\N|\N
Id1dcc9a7653f1317532da2eb83aa1ecbb5cf5ec8|master|openstack/cinder|12|47|\N|\N|\N|\N|\N|\N
Id1dcc9a7653f1317532da2eb83aa1ecbb5cf5ec8|stable/liberty|openstack/cinder|13|8|\N|\N|\N|\N|\N|\N
Id1e369e4546c093edc8a94f49f00842ad65607cc|master|openstack/nova|14|7|\N|\N|\N|\N|\N|\N
Id1e75f456d4c0ef5b87bf3efe810e9fcfa4cce1d|stable/juno|openstack/nova|27|9|\N|\N|\N|\N|\N|\N
Id1e75f456d4c0ef5b87bf3efe810e9fcfa4cce1d|master|openstack/nova|16|9|\N|\N|\N|\N|\N|\N
Id1e781291f711865fd783ed5e0208694097b7024|master|openstack/neutron|2|27|\N|\N|\N|\N|\N|\N
Id1ec725fd89cd32260b7be4eead24a0fc84abfe1|stable/kilo|openstack/keystone|16|8|\N|\N|\N|\N|\N|\N
Id1ec725fd89cd32260b7be4eead24a0fc84abfe1|master|openstack/keystone|3|3|\N|\N|\N|\N|\N|\N
Id1f09edaa4fb803d522dd1859f6f3ca8b18771ab|master|openstack/cinder|60|12|0|\N|\N|\N|\N|\N
Id1f87e89e9655b548afc3b1fb118cd9c74353626|master|openstack/nova|4|64|\N|\N|\N|\N|\N|\N
Id1f89c89fa23d19e9229af7e80df179b6e17a635|master|openstack/keystone|0|3|\N|\N|\N|\N|\N|\N
Id206d52a23388b73510faed8a06c4718cc919224|master|openstack/neutron|20|29|\N|\N|\N|\N|\N|\N
Id20eb62eb5baebb3814e7af5676badb94f17dee5|master|openstack/swift|5|\N|\N|\N|\N|\N|\N|\N
Id2186fb529a0eabbbbfda4ce30c63c90eeefebaa|master|openstack/nova|10|82|\N|\N|\N|\N|\N|\N
Id21f923d05600b902f2239e25ef01716c07e74a3|master|openstack/glance|1|2|\N|\N|\N|\N|\N|\N
Id22495bf57de71792d230b5335531f435d2949a1|master|openstack/nova|25|41|\N|\N|\N|\N|\N|\N
Id22836559554c10074c1a14d837a09dbe01b52f8|master|openstack/cinder|48|21|\N|\N|\N|\N|\N|\N
Id2325bc7658125926059fb6aca8def4a3213f8dc|master|openstack/neutron|32|\N|\N|\N|\N|\N|\N|\N
Id2372621962406282eece2bcbc56c242f9dff8a0|master|openstack/cinder|6|14|\N|\N|\N|\N|\N|\N
Id23edf26c7ce6323a3a422bd1dc849207dee004d|master|openstack/nova|43|49|\N|\N|\N|\N|\N|\N
Id2435ba633629367fa1bd8f339fc283f47eeb012|stable/kilo|openstack/cinder|10|13|\N|\N|\N|\N|\N|\N
Id2435ba633629367fa1bd8f339fc283f47eeb012|master|openstack/cinder|29|9|\N|\N|\N|\N|\N|\N
Id243a4b3f30071226411ace6d12550fc099901cc|master|openstack/neutron|11|4|24|\N|\N|\N|\N|\N
Id2453cb3939dbb506759f1a1fa0822a2cd1dfedf|master|openstack/cinder|10|\N|\N|\N|\N|\N|\N|\N
Id2522bc843bc7b089b7783d3f765900a50a0033f|master|openstack/neutron|9|15|\N|\N|\N|\N|\N|\N
Id25b3b2091b57361692a65f53fea9167752e7572|master|openstack/neutron|5|6|\N|\N|\N|\N|\N|\N
Id25bd4870c6e2fda08dc0177b7ed61a8a6091838|master|openstack/nova|62|23|\N|\N|\N|\N|\N|\N
Id26777ac2c780316ff10ef7d954c48cc1fd480b5|master|openstack/swift|0|6|\N|\N|\N|\N|\N|\N
Id26cb59d88082971465c8fcf0c150c858ab3bced|master|openstack/cinder|17|8|9|\N|\N|\N|\N|\N
Id26cb59d88082971465c8fcf0c150c858ab3bced|stable/liberty|openstack/cinder|9|\N|\N|\N|\N|\N|\N|\N
Id26cb59d88082971465c8fcf0c150c858ab3bced|stable/mitaka|openstack/cinder|8|4|\N|\N|\N|\N|\N|\N
Id26d9494b9a5b459767e93a850f47a3b014b11bb|master|openstack/neutron|6|0|\N|\N|\N|\N|\N|\N
Id275a400451fde754eaafd33a15b2e7499760b6b|master|openstack/keystone|4|14|\N|\N|\N|\N|\N|\N
Id2820d0908a302a05699de74d8e2a8f3bafb4c6d|master|openstack/nova|71|99|\N|\N|\N|\N|\N|\N
Id28248f4f75821fbacf46e2c44e40f27f59172a9|stable/liberty|openstack/neutron|31|49|\N|\N|\N|\N|\N|\N
Id28248f4f75821fbacf46e2c44e40f27f59172a9|master|openstack/neutron|4|9|7|1|\N|\N|\N|\N
Id28968735eca27c4c4e5892e14d06aece02b06f5|master|openstack/cinder|16|37|\N|\N|\N|\N|\N|\N
Id28eb6014cc1751a00dfcd94f430b29f75061978|master|openstack/nova|36|30|\N|\N|\N|\N|\N|\N
Id29259024b003a65cc80dfe63cac1c2d26f36059|master|openstack/cinder|16|47|\N|\N|\N|\N|\N|\N
Id2951176ad636afa52208e78c0b678cf02b8fad2|master|openstack/cinder|14|27|\N|\N|\N|\N|\N|\N
Id2952e6c9af0aba3122a9e45a4eb8c5c42417fc9|master|openstack/nova|16|\N|\N|\N|\N|\N|\N|\N
Id29584f6b2d87eba812042b43bdfd02403bbb782|master|openstack/nova|31|76|\N|\N|\N|\N|\N|\N
Id2a6e9d43724a7ffe95f097a9876b2320f8f01f8|master|openstack/keystone|2|\N|\N|\N|\N|\N|\N|\N
Id2ab4cfc01e8d39948488a181360b6aea21bd9b5|master|openstack/nova|15|22|\N|\N|\N|\N|\N|\N
Id2b0463f49df52744e5bc3979a4cfd0ff06f9248|master|openstack/neutron|12|21|\N|\N|\N|\N|\N|\N
Id2b0463f49df52744e5bc3979a4cfd0ff06f9248|stable/mitaka|openstack/neutron|28|23|\N|\N|\N|\N|\N|\N
Id2b56d852eff4773a347f490b19ad9eefc86af9c|master|openstack/neutron|10|31|\N|\N|\N|\N|\N|\N
Id2c8c8c1093c8abcf1fd897b23b0358aeb55b526|master|openstack/neutron|3|5|23|\N|\N|\N|\N|\N
Id2c8c8c1093c8abcf1fd897b23b0358aeb55b526|stable/kilo|openstack/neutron|11|12|\N|\N|\N|\N|\N|\N
Id2cc2d7fb45447f596ed3716ccf4e31845a0ab54|master|openstack/keystone|4|12|2|\N|\N|\N|\N|\N
Id2cf57968f2dfb8bcf18946c922ce2bb51a27766|master|openstack/neutron|5|8|\N|\N|\N|\N|\N|\N
Id2d0416c3ccc2a50d3cb66bed8747082f98fb194|master|openstack/nova|36|13|\N|\N|\N|\N|\N|\N
Id2d37520cc72bc5539b5f000b80c301d1fa7e3f5|master|openstack/nova|13|97|\N|\N|\N|\N|\N|\N
Id2d4331568886bee52e78e1c138f1475cc89342b|master|openstack/neutron|25|6|\N|\N|\N|\N|\N|\N
