size, priority, comp, queue, S_Apple, S_Google, S_RIM, S_Intel, S_Igalia, R_Apple, R_Google, R_RIM, R_Intel, R_Igalia, s_exp, r_exp, obsolete, time, outcome,outcome,"loc,time,trans"
4,2,1,0,1,0,0,0,0,1,0,0,0,0,222,944,FALSE,28.15,1,r+,"4,28.15,r+"
120,2,2,0,0,1,0,0,0,0,1,0,0,0,57,245,TRUE,47.68333333,-1,r-,"120,47.6833333333333,r-"
163,2,3,0,0,1,0,0,0,0,1,0,0,0,59,40,FALSE,108.7,1,r+,"163,108.7,r+"
23,2,1,3,0,1,0,0,0,0,1,0,0,0,227,706,FALSE,102.6833333,1,r+,"23,102.683333333333,r+"
2,2,0,0,0,0,1,0,0,0,0,1,0,0,34,25,TRUE,447.8,-1,r-,"2,447.8,r-"
2,2,0,0,0,0,1,0,0,0,0,0,0,0,35,138,FALSE,1066,1,r+,"2,1066,r+"
236,2,1,0,0,1,0,0,0,0,1,0,0,0,82,116,TRUE,30.85,-1,r-,"236,30.85,r-"
60,2,1,0,0,1,0,0,0,0,1,0,0,0,87,120,TRUE,135.8333333,-1,r-,"60,135.833333333333,r-"
81,2,1,0,0,1,0,0,0,0,1,0,0,0,88,121,FALSE,3695.766667,1,r+,"81,3695.76666666667,r+"
71,2,2,1,0,1,0,0,0,0,1,0,0,0,181,616,TRUE,1016.55,-1,r-,"71,1016.55,r-"
250,2,2,1,0,1,0,0,0,0,1,0,0,0,182,464,FALSE,1227.816667,1,r+,"250,1227.81666666667,r+"
69,2,1,0,0,1,0,0,0,0,1,0,0,0,73,106,TRUE,112.1833333,-1,r-,"69,112.183333333333,r-"
74,2,1,1,0,1,0,0,0,0,1,0,0,0,74,108,TRUE,442.2,1,r+,"74,442.2,r+"
74,2,1,0,0,1,0,0,0,0,1,0,0,0,80,113,FALSE,1.8,1,r+,"74,1.8,r+"
24,2,1,0,0,1,0,0,0,0,1,0,0,0,161,102,FALSE,131.3333333,1,r+,"24,131.333333333333,r+"
2,2,1,1,0,0,0,0,0,0,0,1,0,0,17,26,TRUE,483.55,-1,r-,"2,483.55,r-"
2,2,1,0,0,0,0,0,0,0,0,1,0,0,18,30,FALSE,2242.1,1,r+,"2,2242.1,r+"
5,2,1,0,0,0,0,0,1,0,0,0,0,1,18,698,TRUE,448.55,-1,r-,"5,448.55,r-"
5,2,1,0,0,0,0,0,1,0,0,0,0,1,19,699,TRUE,245.0666667,1,r+,"5,245.066666666667,r+"
5,2,1,0,0,0,0,0,1,0,0,0,0,1,21,702,FALSE,1945.383333,1,r+,"5,1945.38333333333,r+"
87,2,1,1,0,1,0,0,0,0,1,0,0,0,364,459,FALSE,4.766666667,1,r+,"87,4.76666666666667,r+"
1,2,0,0,0,0,0,0,0,1,0,0,0,0,56,584,FALSE,1481.25,1,r+,"1,1481.25,r+"
128,2,2,0,0,1,0,0,0,0,0,0,0,0,1,79,TRUE,952.05,-1,r-,"128,952.05,r-"
132,2,2,0,0,1,0,0,0,0,0,0,0,0,2,80,TRUE,1055.816667,-1,r-,"132,1055.81666666667,r-"
161,2,2,1,0,1,0,0,0,0,0,1,0,0,4,129,TRUE,1605.333333,1,r+,"161,1605.33333333333,r+"
166,2,2,0,0,1,0,0,0,0,0,1,0,0,6,151,TRUE,1026.616667,1,r+,"166,1026.61666666667,r+"
9,2,1,1,0,1,0,0,0,0,1,0,0,0,267,614,FALSE,5.3,1,r+,"9,5.3,r+"
20,2,1,1,0,1,0,0,0,0,1,0,0,0,268,615,FALSE,54.78333333,1,r+,"20,54.7833333333333,r+"
224,2,1,2,0,1,0,0,0,1,0,0,0,0,196,960,FALSE,14.25,1,r+,"224,14.25,r+"
7,2,2,0,0,1,0,0,0,0,1,0,0,0,22,1095,TRUE,34.86666667,1,r+,"7,34.8666666666667,r+"
14,2,3,0,1,0,0,0,0,1,0,0,0,0,223,967,FALSE,1898.5,-1,r-,"14,1898.5,r-"
91,2,2,0,0,1,0,0,0,0,1,0,0,0,101,384,TRUE,1276.4,1,r+,"91,1276.4,r+"
4,2,1,0,0,1,0,0,0,1,0,0,0,0,121,261,TRUE,6.833333333,1,r+,"4,6.83333333333333,r+"
24,2,2,0,0,1,0,0,0,0,1,0,0,0,123,251,TRUE,5990.15,1,r+,"24,5990.15,r+"
23,2,1,1,1,0,0,0,0,1,0,0,0,0,224,957,FALSE,12.91666667,1,r+,"23,12.9166666666667,r+"
27,2,3,1,1,0,0,0,0,1,0,0,0,0,59,958,FALSE,16.65,1,r+,"27,16.65,r+"
2,2,1,0,1,0,0,0,0,1,0,0,0,0,60,76,FALSE,25.45,1,r+,"2,25.45,r+"
28,2,4,0,1,0,0,0,0,0,1,0,0,0,8,321,TRUE,1372.3,-1,r-,"28,1372.3,r-"
33,2,3,0,1,0,0,0,0,0,1,0,0,0,10,327,FALSE,384.5666667,1,r+,"33,384.566666666667,r+"
6,2,3,0,1,0,0,0,0,1,0,0,0,0,61,78,FALSE,2082.983333,1,r+,"6,2082.98333333333,r+"
31,2,3,3,1,0,0,0,0,1,0,0,0,0,225,961,TRUE,1.5,1,r+,"31,1.5,r+"
19,2,1,0,1,0,0,0,0,1,0,0,0,0,186,164,FALSE,2582.683333,1,r+,"19,2582.68333333333,r+"
11,2,1,0,1,0,0,0,0,1,0,0,0,0,226,141,FALSE,412.5166667,1,r+,"11,412.516666666667,r+"
14,2,1,1,0,1,0,0,0,1,0,0,0,0,118,964,TRUE,1405.416667,-1,r-,"14,1405.41666666667,r-"
15,2,1,0,0,1,0,0,0,1,0,0,0,0,120,970,TRUE,1.55,1,r+,"15,1.55,r+"
13,2,1,0,0,1,0,0,0,1,0,0,0,0,122,980,FALSE,23.96666667,1,r+,"13,23.9666666666667,r+"
6,2,1,2,1,0,0,0,0,1,0,0,0,0,363,963,TRUE,922.5,1,r+,"6,922.5,r+"
6,2,1,0,1,0,0,0,0,1,0,0,0,0,364,968,FALSE,742.5833333,1,r+,"6,742.583333333333,r+"
1780,2,5,0,1,0,0,0,0,1,0,0,0,0,229,142,FALSE,127,1,r+,"1780,127,r+"
14,2,1,0,1,0,0,0,0,1,0,0,0,0,230,143,FALSE,37.86666667,1,r+,"14,37.8666666666667,r+"
87,2,2,0,0,0,0,0,1,1,0,0,0,0,34,41,FALSE,289.6333333,1,r+,"87,289.633333333333,r+"
34,2,1,1,1,0,0,0,0,1,0,0,0,0,53,972,FALSE,6.366666667,1,r+,"34,6.36666666666667,r+"
21,2,1,1,0,1,0,0,0,1,0,0,0,0,119,350,TRUE,2452.783333,-1,r-,"21,2452.78333333333,r-"
51,2,1,1,0,1,0,0,0,1,0,0,0,0,121,352,TRUE,897.8,1,r+,"51,897.8,r+"
31,2,1,0,1,0,0,0,0,1,0,0,0,0,231,122,FALSE,3035.683333,1,r+,"31,3035.68333333333,r+"
21,2,1,0,1,0,0,0,0,1,0,0,0,0,232,249,FALSE,638.4666667,1,r+,"21,638.466666666667,r+"
5,2,1,0,0,0,0,1,0,0,0,0,0,1,30,710,TRUE,439.0166667,1,r+,"5,439.016666666667,r+"
40,2,1,0,1,0,0,0,0,1,0,0,0,0,88,243,FALSE,12.41666667,1,r+,"40,12.4166666666667,r+"
42,2,1,0,1,0,0,0,0,1,0,0,0,0,89,323,FALSE,199,1,r+,"42,199,r+"
63,2,1,1,1,0,0,0,0,1,0,0,0,0,90,325,FALSE,187.9833333,1,r+,"63,187.983333333333,r+"
13,2,1,2,1,0,0,0,0,1,0,0,0,0,91,324,FALSE,177.6,1,r+,"13,177.6,r+"
67,2,1,1,1,0,0,0,0,1,0,0,0,0,92,163,FALSE,282.45,1,r+,"67,282.45,r+"
1,2,1,1,0,0,0,0,0,1,0,0,0,0,66,342,TRUE,1602.55,-1,r-,"1,1602.55,r-"
1,2,1,0,0,0,0,0,0,1,0,0,0,0,71,343,FALSE,6.5,1,r+,"1,6.5,r+"
8,2,4,0,1,0,0,0,0,1,0,0,0,0,65,328,FALSE,46.15,1,r+,"8,46.15,r+"
39,2,3,1,1,0,0,0,0,1,0,0,0,0,235,119,FALSE,33.83333333,1,r+,"39,33.8333333333333,r+"
15,2,1,1,0,1,0,0,0,0,1,0,0,0,129,389,TRUE,53.06666667,1,r+,"15,53.0666666666667,r+"
13,2,1,0,0,1,0,0,0,0,1,0,0,0,130,391,FALSE,23.06666667,1,r+,"13,23.0666666666667,r+"
45,2,1,0,0,0,0,0,1,1,0,0,0,0,8,53,TRUE,748.2,1,r+,"45,748.2,r+"
45,2,1,0,0,0,0,0,1,1,0,0,0,0,9,56,FALSE,940.05,1,r+,"45,940.05,r+"
2,2,1,0,0,0,0,0,0,1,0,0,0,0,27,166,TRUE,411.0833333,-1,r-,"2,411.083333333333,r-"
6,2,1,0,0,0,0,0,0,1,0,0,0,0,28,169,FALSE,2533.733333,1,r+,"6,2533.73333333333,r+"
380,2,1,1,0,1,0,0,0,0,1,0,0,0,198,1101,FALSE,355.1,1,r+,"380,355.1,r+"
1,2,1,1,0,1,0,0,0,0,1,0,0,0,156,463,FALSE,13.76666667,1,r+,"1,13.7666666666667,r+"
19,2,1,0,1,0,0,0,0,1,0,0,0,0,236,146,FALSE,977.25,1,r+,"19,977.25,r+"
27,2,1,0,1,0,0,0,0,1,0,0,0,0,52,44,FALSE,293.4833333,1,r+,"27,293.483333333333,r+"
39,2,4,0,0,1,0,0,0,0,1,0,0,0,44,309,FALSE,204.4666667,1,r+,"39,204.466666666667,r+"
157,2,1,0,0,0,0,0,0,0,1,0,0,0,58,404,TRUE,356.9666667,1,r+,"157,356.966666666667,r+"
375,2,3,0,0,0,0,0,0,0,1,0,0,0,113,597,TRUE,451.1166667,-1,r-,"375,451.116666666667,r-"
381,2,3,1,0,0,0,0,0,0,1,0,0,0,119,601,FALSE,488.4666667,1,r+,"381,488.466666666667,r+"
343,2,2,1,1,0,0,0,0,1,0,0,0,0,400,1074,TRUE,1321.083333,1,r+,"343,1321.08333333333,r+"
202,2,2,0,1,0,0,0,0,1,0,0,0,0,406,173,TRUE,6675.216667,1,r+,"202,6675.21666666667,r+"
211,2,2,0,1,0,0,0,0,1,0,0,0,0,409,175,TRUE,461.2833333,1,r+,"211,461.283333333333,r+"
127,2,2,0,1,0,0,0,0,0,1,0,0,0,569,363,TRUE,490.6166667,-1,r-,"127,490.616666666667,r-"
155,2,2,0,1,0,0,0,0,1,0,0,0,0,571,407,FALSE,375.7,1,r+,"155,375.7,r+"
29,2,1,0,0,1,0,0,0,1,0,0,0,0,156,971,TRUE,1.816666667,1,r+,"29,1.81666666666667,r+"
37,2,1,0,1,0,0,0,0,1,0,0,0,0,54,975,FALSE,3.8,1,r+,"37,3.8,r+"
130,2,2,0,0,0,1,0,0,0,0,0,0,0,177,85,TRUE,6605.55,1,r+,"130,6605.55,r+"
130,2,2,0,0,0,1,0,0,0,0,0,0,0,188,87,TRUE,8.183333333,1,r+,"130,8.18333333333333,r+"
171,2,1,0,0,1,0,0,0,0,1,0,0,0,95,1102,TRUE,3.066666667,1,r+,"171,3.06666666666667,r+"
23,2,1,0,1,0,0,0,0,1,0,0,0,0,82,396,FALSE,290.1,1,r+,"23,290.1,r+"
28,2,1,0,0,1,0,0,0,0,1,0,0,0,59,204,FALSE,7.25,1,r+,"28,7.25,r+"
17,2,2,0,0,1,0,0,0,0,1,0,0,0,23,1167,TRUE,9.7,1,r+,"17,9.7,r+"
17,2,2,1,0,1,0,0,0,0,1,0,0,0,24,1168,TRUE,2.4,1,r+,"17,2.4,r+"
17,2,2,1,0,1,0,0,0,0,1,0,0,0,2,1195,FALSE,16.75,1,r+,"17,16.75,r+"
11,2,1,1,0,1,0,0,0,1,0,0,0,0,47,1047,TRUE,4.6,-1,r-,"11,4.6,r-"
73,2,4,2,0,1,0,0,0,1,0,0,0,0,48,1053,TRUE,641.2166667,1,r+,"73,641.216666666667,r+"
75,2,4,0,0,1,0,0,0,0,1,0,0,0,50,836,TRUE,2924.466667,1,r+,"75,2924.46666666667,r+"
84,2,4,0,0,1,0,0,0,0,1,0,0,0,92,369,TRUE,39.51666667,-1,r-,"84,39.5166666666667,r-"
21,2,2,0,0,1,0,0,0,0,1,0,0,0,93,370,FALSE,17.48333333,1,r+,"21,17.4833333333333,r+"
4,2,1,3,0,1,0,0,0,0,1,0,0,0,75,107,TRUE,5.4,-1,r-,"4,5.4,r-"
2,2,1,2,0,1,0,0,0,0,1,0,0,0,76,109,FALSE,4.933333333,1,r+,"2,4.93333333333333,r+"
5,2,2,0,0,1,0,0,0,0,1,0,0,0,136,618,FALSE,410.5333333,1,r+,"5,410.533333333333,r+"
27,2,1,0,0,1,0,0,0,0,1,0,0,0,184,465,FALSE,63.23333333,1,r+,"27,63.2333333333333,r+"
10,2,1,0,0,1,0,0,0,1,0,0,0,0,20,167,TRUE,24.45,-1,r-,"10,24.45,r-"
10,2,1,1,0,1,0,0,0,1,0,0,0,0,21,982,TRUE,14.38333333,1,r+,"10,14.3833333333333,r+"
37,2,1,0,0,1,0,0,0,1,0,0,0,0,22,984,TRUE,31.66666667,1,r+,"37,31.6666666666667,r+"
34,2,1,1,0,1,0,0,0,1,0,0,0,0,23,168,FALSE,93.85,1,r+,"34,93.85,r+"
43,2,3,0,0,0,0,0,0,0,1,0,0,0,29,392,TRUE,690.4333333,-1,r-,"43,690.433333333333,r-"
41,2,3,0,0,0,0,0,0,0,1,0,0,0,31,394,FALSE,789.2333333,1,r+,"41,789.233333333333,r+"
2,2,1,0,0,0,0,0,0,0,0,0,0,0,9,357,TRUE,2016.016667,-1,r-,"2,2016.01666666667,r-"
2,2,1,0,0,0,0,0,0,0,0,0,0,0,12,370,FALSE,64.55,1,r+,"2,64.55,r+"
24,2,1,0,0,1,0,0,0,0,1,0,0,0,97,206,TRUE,2.5,1,r+,"24,2.5,r+"
36,2,1,0,0,1,0,0,0,0,1,0,0,0,98,207,FALSE,1080.3,1,r+,"36,1080.3,r+"
214,2,4,0,0,1,0,0,0,1,0,0,0,0,366,21,TRUE,1.383333333,-1,r-,"214,1.38333333333333,r-"
215,2,4,0,0,1,0,0,0,1,0,0,0,0,367,22,FALSE,4.083333333,1,r+,"215,4.08333333333333,r+"
28,2,4,1,1,0,0,0,0,1,0,0,0,0,96,153,FALSE,3.083333333,1,r+,"28,3.08333333333333,r+"
1,2,1,0,0,1,0,0,0,0,0,0,0,0,48,41,FALSE,25.03333333,1,r+,"1,25.0333333333333,r+"
29,2,1,0,0,1,0,0,0,0,1,0,0,0,13,130,TRUE,1669.233333,1,r+,"29,1669.23333333333,r+"
29,2,1,1,0,1,0,0,0,0,1,0,0,0,17,132,FALSE,6.933333333,1,r+,"29,6.93333333333333,r+"
68,2,1,0,0,1,0,0,0,0,1,0,0,0,138,632,FALSE,4273.716667,-1,r-,"68,4273.71666666667,r-"
1,2,2,0,1,0,0,0,0,1,0,0,0,0,79,994,FALSE,1275.433333,1,r+,"1,1275.43333333333,r+"
89,2,2,0,1,0,0,0,0,1,0,0,0,0,369,981,FALSE,21.6,1,r+,"89,21.6,r+"
18,2,0,0,1,0,0,0,0,0,1,0,0,0,73,619,FALSE,51.5,1,r+,"18,51.5,r+"
16,2,1,1,0,1,0,0,0,1,0,0,0,0,99,331,TRUE,4.216666667,1,r+,"16,4.21666666666667,r+"
16,2,1,1,0,1,0,0,0,1,0,0,0,0,101,1007,TRUE,230.8166667,1,r+,"16,230.816666666667,r+"
187,2,1,1,1,0,0,0,0,1,0,0,0,0,378,1018,TRUE,264.8833333,-1,r-,"187,264.883333333333,r-"
298,2,3,1,1,0,0,0,0,1,0,0,0,0,389,418,FALSE,1239.933333,1,r+,"298,1239.93333333333,r+"
6,2,0,0,0,0,1,0,0,0,0,0,0,0,37,139,FALSE,22.68333333,1,r+,"6,22.6833333333333,r+"
28,2,1,1,0,1,0,0,0,1,0,0,0,0,169,334,FALSE,64.25,1,r+,"28,64.25,r+"
104,2,1,0,1,0,0,0,0,0,1,0,0,0,370,393,FALSE,10.45,1,r+,"104,10.45,r+"
103,2,5,0,0,0,0,0,0,1,0,0,0,0,106,194,TRUE,186.6833333,1,r+,"103,186.683333333333,r+"
137,2,1,2,0,1,0,0,0,1,0,0,0,0,78,991,FALSE,99.03333333,1,r+,"137,99.0333333333333,r+"
11,2,1,0,1,0,0,0,0,1,0,0,0,0,237,148,FALSE,80.3,1,r+,"11,80.3,r+"
4,2,1,2,0,1,0,0,0,1,0,0,0,0,24,999,FALSE,13.66666667,1,r+,"4,13.6666666666667,r+"
999,2,3,0,0,1,0,0,0,0,1,0,0,0,186,620,TRUE,30.35,-1,r-,"999,30.35,r-"
1135,2,3,1,0,1,0,0,0,0,1,0,0,0,187,635,TRUE,2912.633333,-1,r-,"1135,2912.63333333333,r-"
631,2,3,1,0,1,0,0,0,0,1,0,0,0,213,687,TRUE,86.5,-1,r-,"631,86.5,r-"
389,2,3,0,0,1,0,0,0,0,1,0,0,0,226,703,FALSE,268.8333333,1,r+,"389,268.833333333333,r+"
105,2,2,1,0,1,0,0,0,0,1,0,0,0,157,208,TRUE,27.95,1,r+,"105,27.95,r+"
108,2,2,0,0,1,0,0,0,0,1,0,0,0,158,210,TRUE,51.08333333,1,r+,"108,51.0833333333333,r+"
14,2,1,0,1,0,0,0,0,1,0,0,0,0,239,253,FALSE,45.6,1,r+,"14,45.6,r+"
16,2,2,1,0,1,0,0,0,0,1,0,0,0,88,577,TRUE,328,-1,r-,"16,328,r-"
16,2,2,0,0,1,0,0,0,0,1,0,0,0,91,583,FALSE,1.983333333,1,r+,"16,1.98333333333333,r+"
15,2,1,1,1,0,0,0,0,1,0,0,0,0,240,254,FALSE,1.833333333,1,r+,"15,1.83333333333333,r+"
1,2,1,1,0,1,0,0,0,1,0,0,0,0,11,986,FALSE,43,1,r+,"1,43,r+"
122,2,1,2,0,1,0,0,0,0,1,0,0,0,46,1131,FALSE,5.033333333,1,r+,"122,5.03333333333333,r+"
104,2,1,1,1,0,0,0,0,1,0,0,0,0,371,1010,FALSE,1426.4,1,r+,"104,1426.4,r+"
4,2,1,0,0,1,0,0,0,0,1,0,0,0,60,468,TRUE,3498.566667,1,r+,"4,3498.56666666667,r+"
106,2,1,0,0,1,0,0,0,0,1,0,0,0,85,118,TRUE,110.7,-1,r-,"106,110.7,r-"
125,2,1,0,0,1,0,0,0,0,1,0,0,0,86,119,FALSE,50.86666667,1,r+,"125,50.8666666666667,r+"
65,2,1,0,0,1,0,0,0,0,1,0,0,0,84,117,TRUE,52.7,1,r+,"65,52.7,r+"
28,2,1,0,0,1,0,0,0,0,1,0,0,0,122,247,FALSE,278.0833333,1,r+,"28,278.083333333333,r+"
4,2,2,0,1,0,0,0,0,1,0,0,0,0,74,80,FALSE,948.6,1,r+,"4,948.6,r+"
2,2,1,0,0,1,0,0,0,0,1,0,0,0,197,312,FALSE,1235.366667,1,r+,"2,1235.36666666667,r+"
137,2,4,0,1,0,0,0,0,1,0,0,0,0,75,354,FALSE,911.85,1,r+,"137,911.85,r+"
261,2,4,3,0,1,0,0,0,1,0,0,0,0,138,1089,TRUE,313.6333333,-1,r-,"261,313.633333333333,r-"
229,2,4,1,0,1,0,0,0,1,0,0,0,0,139,1104,TRUE,23.28333333,-1,r-,"229,23.2833333333333,r-"
252,2,4,0,0,1,0,0,0,1,0,0,0,0,140,1107,TRUE,11.95,1,r+,"252,11.95,r+"
191,2,1,0,0,0,0,0,0,0,1,0,0,0,58,1115,FALSE,457.4833333,1,r+,"191,457.483333333333,r+"
39,2,7,1,0,1,0,0,0,0,1,0,0,0,271,1116,TRUE,233.1833333,1,r+,"39,233.183333333333,r+"
195,2,11,2,0,1,0,0,0,0,1,0,0,0,308,714,FALSE,35.63333333,1,r+,"195,35.6333333333333,r+"
135,2,2,1,0,1,0,0,0,0,1,0,0,0,273,621,TRUE,8.7,-1,r-,"135,8.7,r-"
91,2,1,1,0,1,0,0,0,0,1,0,0,0,274,625,FALSE,183.5333333,1,r+,"91,183.533333333333,r+"
45,2,1,0,0,0,0,0,0,0,0,0,1,0,53,246,FALSE,1117.333333,1,r+,"45,1117.33333333333,r+"
34,2,1,2,0,1,0,0,0,0,1,0,0,0,158,628,FALSE,14.41666667,-1,r-,"34,14.4166666666667,r-"
45,2,1,1,0,1,0,0,0,0,1,0,0,0,46,311,TRUE,201.9833333,1,r+,"45,201.983333333333,r+"
1,2,0,1,0,1,0,0,0,0,1,0,0,0,49,1120,FALSE,0.333333333,1,r+,"1,0.333333333333333,r+"
30,2,2,3,1,0,0,0,0,1,0,0,0,0,49,993,FALSE,78.66666667,1,r+,"30,78.6666666666667,r+"
6,2,1,4,1,0,0,0,0,1,0,0,0,0,241,992,FALSE,47.9,1,r+,"6,47.9,r+"
250,2,1,0,1,0,0,0,0,1,0,0,0,0,374,26,FALSE,206.3166667,1,r+,"250,206.316666666667,r+"
329,2,2,2,0,1,0,0,0,0,1,0,0,0,138,626,TRUE,17.81666667,1,r+,"329,17.8166666666667,r+"
95,2,2,0,0,1,0,0,0,0,1,0,0,0,369,466,TRUE,15.05,1,r+,"95,15.05,r+"
7,2,1,0,1,0,0,0,0,1,0,0,0,0,242,155,FALSE,22.46666667,1,r+,"7,22.4666666666667,r+"
37,2,1,0,0,1,0,0,0,0,1,0,0,0,44,1117,FALSE,9.616666667,1,r+,"37,9.61666666666667,r+"
16,2,1,2,0,1,0,0,0,0,1,0,0,0,275,623,FALSE,13.13333333,1,r+,"16,13.1333333333333,r+"
322,2,3,0,1,0,0,0,0,1,0,0,0,0,109,219,FALSE,7.216666667,1,r+,"322,7.21666666666667,r+"
28,2,2,2,0,1,0,0,0,1,0,0,0,0,4,1004,TRUE,45.76666667,-1,r-,"28,45.7666666666667,r-"
25,2,2,0,0,1,0,0,0,0,1,0,0,0,11,867,TRUE,2911.25,1,r+,"25,2911.25,r+"
25,2,2,1,0,1,0,0,0,0,1,0,0,0,14,868,FALSE,220.15,1,r+,"25,220.15,r+"
57,2,1,0,0,0,0,0,0,0,1,0,0,0,131,96,TRUE,259.85,1,r+,"57,259.85,r+"
59,2,1,0,0,0,0,0,0,0,1,0,0,0,132,97,TRUE,5751.666667,1,r+,"59,5751.66666666667,r+"
7,2,1,0,0,1,0,0,0,1,0,0,0,0,161,156,FALSE,0.75,1,r+,"7,0.75,r+"
67,2,1,0,0,1,0,0,0,0,1,0,0,0,16,397,TRUE,1092.333333,1,r+,"67,1092.33333333333,r+"
65,2,1,1,0,1,0,0,0,0,1,0,0,0,18,398,TRUE,48,-1,r-,"65,48,r-"
65,2,1,0,0,1,0,0,0,0,1,0,0,0,19,400,TRUE,14.98333333,-1,r-,"65,14.9833333333333,r-"
6,2,1,1,0,1,0,0,0,0,1,0,0,0,21,401,TRUE,1.933333333,-1,r-,"6,1.93333333333333,r-"
6,2,1,0,0,1,0,0,0,0,1,0,0,0,22,403,FALSE,7.9,1,r+,"6,7.9,r+"
46,2,2,1,0,1,0,0,0,0,1,0,0,0,204,1124,FALSE,22.88333333,1,r+,"46,22.8833333333333,r+"
55,2,1,0,0,1,0,0,0,0,1,0,0,0,171,16,TRUE,990.35,1,r+,"55,990.35,r+"
12,2,2,0,1,0,0,0,0,1,0,0,0,0,76,81,TRUE,1152.65,-1,r-,"12,1152.65,r-"
12,2,2,1,1,0,0,0,0,1,0,0,0,0,78,82,FALSE,199.4166667,1,r+,"12,199.416666666667,r+"
8,2,2,1,1,0,0,0,0,1,0,0,0,0,77,85,FALSE,3296.55,1,r+,"8,3296.55,r+"
4,2,1,0,0,0,0,0,0,1,0,0,0,0,26,1011,FALSE,170.0166667,1,r+,"4,170.016666666667,r+"
57,2,1,2,0,1,0,0,0,0,1,0,0,0,159,629,TRUE,74.16666667,-1,r-,"57,74.1666666666667,r-"
9,2,2,0,0,1,0,0,0,0,1,0,0,0,57,159,FALSE,3.8,1,r+,"9,3.8,r+"
5,2,1,0,0,0,0,0,0,1,0,0,0,0,15,332,FALSE,157.1666667,1,r+,"5,157.166666666667,r+"
25,2,1,1,0,1,0,0,0,0,1,0,0,0,140,642,TRUE,134.0166667,-1,r-,"25,134.016666666667,r-"
25,2,1,1,0,1,0,0,0,0,1,0,0,0,141,650,FALSE,343.1833333,1,r+,"25,343.183333333333,r+"
2,2,1,0,1,0,0,0,0,1,0,0,0,0,58,1014,FALSE,39.53333333,1,r+,"2,39.5333333333333,r+"
2,2,1,0,0,1,0,0,0,0,1,0,0,0,61,651,TRUE,1485,-1,r-,"2,1485,r-"
3,2,1,1,0,1,0,0,0,0,1,0,0,0,63,653,TRUE,24.83333333,1,r+,"3,24.8333333333333,r+"
3,2,1,0,0,1,0,0,0,0,1,0,0,0,67,662,TRUE,14.96666667,1,r+,"3,14.9666666666667,r+"
3,2,1,0,0,1,0,0,0,0,1,0,0,0,70,665,FALSE,4.316666667,1,r+,"3,4.31666666666667,r+"
1,2,0,1,1,0,0,0,0,1,0,0,0,0,244,257,FALSE,1101.916667,1,r+,"1,1101.91666666667,r+"
14,2,2,0,0,1,0,0,0,0,1,0,0,0,18,388,TRUE,150.55,1,r+,"14,150.55,r+"
14,2,2,1,0,1,0,0,0,0,1,0,0,0,19,398,TRUE,27.78333333,1,r+,"14,27.7833333333333,r+"
39,2,1,0,0,1,0,0,0,0,1,0,0,0,106,41,TRUE,2.1,1,r+,"39,2.1,r+"
39,2,1,1,0,1,0,0,0,0,1,0,0,0,107,1135,TRUE,4412.8,1,r+,"39,4412.8,r+"
63,2,1,0,0,1,0,0,0,0,1,0,0,0,147,643,TRUE,394.5333333,-1,r-,"63,394.533333333333,r-"
62,2,1,2,0,1,0,0,0,0,1,0,0,0,149,646,TRUE,218.5333333,-1,r-,"62,218.533333333333,r-"
47,2,1,1,0,1,0,0,0,0,1,0,0,0,150,649,FALSE,9.666666667,1,r+,"47,9.66666666666667,r+"
128,2,1,0,0,1,0,0,0,0,1,0,0,0,21,314,TRUE,4034.866667,-1,r-,"128,4034.86666666667,r-"
128,2,1,1,0,1,0,0,0,0,1,0,0,0,23,318,FALSE,47.16666667,1,r+,"128,47.1666666666667,r+"
53,2,1,0,1,0,0,0,0,1,0,0,0,0,76,1019,FALSE,6.7,1,r+,"53,6.7,r+"
16,2,2,0,0,1,0,0,0,1,0,0,0,0,199,355,FALSE,3921.75,1,r+,"16,3921.75,r+"
2,2,1,2,0,0,0,0,0,0,1,0,0,0,17,1127,FALSE,175.15,1,r+,"2,175.15,r+"
2,2,1,1,0,0,0,0,0,1,0,0,0,0,44,339,FALSE,529.3833333,1,r+,"2,529.383333333333,r+"
2,2,2,1,1,0,0,0,0,1,0,0,0,0,79,83,TRUE,226.3833333,-1,r-,"2,226.383333333333,r-"
2,2,2,1,1,0,0,0,0,1,0,0,0,0,80,84,FALSE,17.81666667,1,r+,"2,17.8166666666667,r+"
60,2,1,3,0,1,0,0,0,0,1,0,0,0,28,634,FALSE,1031.5,1,r+,"60,1031.5,r+"
4,2,1,0,1,0,0,0,0,1,0,0,0,0,245,129,FALSE,133.9,1,r+,"4,133.9,r+"
175,2,1,0,1,0,0,0,0,1,0,0,0,0,392,28,FALSE,17.71666667,1,r+,"175,17.7166666666667,r+"
158,2,5,0,1,0,0,0,0,1,0,0,0,0,247,410,FALSE,40.88333333,1,r+,"158,40.8833333333333,r+"
33,2,1,1,0,1,0,0,0,1,0,0,0,0,172,341,TRUE,21.83333333,1,r+,"33,21.8333333333333,r+"
28,2,1,0,1,0,0,0,0,1,0,0,0,0,248,149,FALSE,82.93333333,1,r+,"28,82.9333333333333,r+"
15,2,1,0,0,1,0,0,0,1,0,0,0,0,173,342,FALSE,9.216666667,1,r+,"15,9.21666666666667,r+"
29,2,2,0,1,0,0,0,0,1,0,0,0,0,122,246,FALSE,3.183333333,1,r+,"29,3.18333333333333,r+"
