ID|BRANCH|PROJECT|CREATEDON|P_CREATEDON|R_GRANTEDON|P_R_GRANTEDON|TIMEINSECOND|POSITIVITY
I6d974bf7c8596511a5301aee7c0f5f2c8896e6e8|master|openstack/keystone|1445432387|21-OCT-15||||
I6d990a564df6a312bd09b2a152315bbdba732082|master|openstack/neutron|1421080131|12-JAN-15|1421150536|13-JAN-15|70405|1
I6d990a564df6a312bd09b2a152315bbdba732082|master|openstack/nova|1420662154|07-JAN-15|1421097501|12-JAN-15|435347|1
I6d9a41deb4852748a0f4ca9c34c04b2329942935|master|openstack/nova|1431185157|09-MAY-15||||
I6d9cfd94af62acd2aa516123f87b66a6bdc8a216|stable/liberty|openstack/neutron|1461255258|21-APR-16|1461275646|21-APR-16|20388|-1
I6d9d14763c3d4426815fd309a2c80eb8fabd191a|master|openstack/neutron|1457696620|11-MAR-16||||
I6d9f0c920409c5f6f53f552390fcd0d07ebf7d0b|master|openstack/nova|1420714364|08-JAN-15|1421763265|20-JAN-15|1048901|1
I6da021bdf0c79f72336416d02ab989407f352904|master|openstack/neutron|1422654192|30-JAN-15|1422917811|02-FEB-15|263619|1
I6da021bdf0c79f72336416d02ab989407f352904|stable/icehouse|openstack/neutron|1422951385|03-FEB-15||||
I6da021bdf0c79f72336416d02ab989407f352904|stable/juno|openstack/neutron|1422951158|03-FEB-15|1423063201|04-FEB-15|112043|1
I6da3bbe36e5f14a785cf414b2880d1307ab29c08|master|openstack/cinder|1419287925|22-DEC-14||||
I6da6af40232dcfb4fbf55c048e39f4787daa29b4|feature/repconn|openstack/swift|1468524362|14-JUL-16|1468524412|14-JUL-16|50|1
I6da91c2a061a83bf71b62b0133c226148d971a76|master|openstack/nova|1462807772|09-MAY-16|1465321553|07-JUN-16|2513781|1
I6da92cb8b9fcbb603e120eababcf4ce711da3e30|master|openstack/neutron|1467927350|07-JUL-16|1471364842|16-AUG-16|3437492|1
I6dac0f9bdaf7b3b7bff8745d4103ccc71df61a0a|master|openstack/neutron|1433980729|10-JUN-15|1434026059|11-JUN-15|45330|1
I6db1e7ffef5e1243478e15a994787396b0908656|master|openstack/neutron|1410339535|10-SEP-14|1422307974|26-JAN-15|11968439|1
I6db46e827179b41f2992a448ad5a5dbf32dcc07f|master|openstack/cinder|1456431066|25-FEB-16||||
I6dbadbf7cb23e27b96a0ae191419c8adf6ffe006|master|openstack/nova|1434135324|12-JUN-15|1438123759|28-JUL-15|3988435|1
I6dbbe5eb4e98ccfc41109a5d93a22cda910774ee|master|openstack/neutron|1437154814|17-JUL-15|1437464795|21-JUL-15|309981|1
I6dbc5f4f761a771cc8c8996185a151d246b3a17d|master|openstack/keystone|1430760217|04-MAY-15|1430774616|04-MAY-15|14399|1
I6dbc5f4f761a771cc8c8996185a151d246b3a17d|stable/kilo|openstack/keystone|1431007932|07-MAY-15|1434746989|19-JUN-15|3739057|1
I6dbf2faf0e0618ab839d45f70ed3fe5ba2a7c2a9|master|openstack/cinder|1453906419|27-JAN-16||||
I6dc0a6e922289b95f3eba5ab0595d22eddfc3c0f|master|openstack/keystone|1475552760|04-OCT-16|1475817302|07-OCT-16|264542|1
I6dc1f11be79658451f8752aa6fcf0cd85d78e0f6|master|openstack/keystone|1471028032|12-AUG-16|1471031400|12-AUG-16|3368|1
I6dc5872fe3005df1d98a7d914f4488a9d3b2f39f|stable/mitaka|openstack/swift|1461911610|29-APR-16|1462634001|07-MAY-16|722391|1
I6dc5d8fd26d0981e5d83e829fe2dd09b7b9b4c17|master|openstack/keystone|1470340861|04-AUG-16|1470345571|04-AUG-16|4710|1
I6dcb879d922c51772e515ae41d08493cfe51d9f8|master|openstack/swift|1469043298|20-JUL-16||||
I6dcd12711bc23d9fd685a69fe2625a8040742f70|master|openstack/nova|1455728398|17-FEB-16||||
I6dcdb5ece512d074ff25aa9f6313c7b759d8a73a|master|openstack/nova|1432730530|27-MAY-15||||
I6dcfd6ec07f382b6e96b36fd1cfe51a43885dca3|master|openstack/neutron|1460722259|15-APR-16||||
I6dd11aac1de55bba3309f9547d8e6f66fe7a792e|master|openstack/keystone|1447097414|09-NOV-15|1447419955|13-NOV-15|322541|1
I6dd718c4d54056d0e29978f393ec45f7291f802d|master|openstack/keystone|1414274301|25-OCT-14|1424381994|19-FEB-15|10107693|1
I6dd8c219765728ecf01b50f35c3c0da3943f13b0|master|openstack/keystone|1471661130|20-AUG-16|1471867889|22-AUG-16|206759|1
I6ddcaaca37fc5387c2d2e9f51c67ea9e85acb5c5|master|openstack/nova|1462396774|04-MAY-16|1464779754|01-JUN-16|2382980|1
I6de388f1ca98c1ae16f2968f59881e3b0dba5f8d|master|openstack/nova|1430227742|28-APR-15|1433429654|04-JUN-15|3201912|1
I6de3ff34924a85739a4b404a0238ae0d086430f2|master|openstack/cinder|1452055775|06-JAN-16||||
I6de9ab54ebb239947381334141c2547d3cc8f26f|master|openstack/keystone|1475083900|28-SEP-16|1475129110|29-SEP-16|45210|1
I6dea01ce07387990aa38bd5106b51504739b3a6e|master|openstack/cinder|1445032441|16-OCT-15|1454515775|03-FEB-16|9483334|1
I6deb66eb1450d76ac246a91f8cf9e1e3a417e39e|master|openstack/keystone|1460555489|13-APR-16|1467986472|08-JUL-16|7430983|1
I6ded629108e1da142d655ece3963d6e866c9fef3|master|openstack/nova|1467787515|06-JUL-16||||
I6df279d2b2d3215269bb248ec200983b0cb562e7|master|openstack/nova|1433315073|03-JUN-15||||
I6df6b9d90c6a7281edc39cfafd9ea33e9a7a0b34|master|openstack/neutron|1461089565|19-APR-16||||
I6df7081280d2b540f984e4e688620931f5d4ac88|master|openstack/swift|1471433603|17-AUG-16|1472795448|02-SEP-16|1361845|1
I6df9c6918825fba7c8d7cd6521752b399dd61610|master|openstack/cinder|1422605499|30-JAN-15|1428317994|06-APR-15|5712495|1
I6dfafe454378fdd1a3fda0109f9bd6f3484d8b66|master|openstack/nova|1428566978|09-APR-15|1430997199|07-MAY-15|2430221|1
I6dfce7f6811c01e44b6442191cadf36dc0ea7ce3|master|openstack/nova|1446615279|04-NOV-15|1456914955|02-MAR-16|10299676|-1
I6dff321d16ee2d2e9c50e734e71cb4c9bb517362|master|openstack/neutron|1472817179|02-SEP-16||||
I6e0325a3e201f3671a9e97c52eecb7b2f1ce975b|master|openstack/nova|1434483436|16-JUN-15|1441129763|01-SEP-15|6646327|1
I6e0af2504660f97acea4337daca76513701f7c89|master|openstack/glance|1435828736|02-JUL-15||||
I6e0f6a8373810560ae2fadc99b7dd57c06391c96|master|openstack/nova|1439969861|19-AUG-15|1442860685|21-SEP-15|2890824|1
I6e0fbd5dc57380712cfcd9edbd08163240473a3d|master|openstack/nova|1445830041|26-OCT-15|1449684449|09-DEC-15|3854408|1
I6e11073838c1b63b6a0680d991f8f1289ca63704|master|openstack/cinder|1423869771|13-FEB-15|1424556508|21-FEB-15|686737|1
I6e11622ea9cc74b1d2428757f16aa0de504ac31a|master|openstack/neutron|1458936562|25-MAR-16|1460035014|07-APR-16|1098452|1
I6e11622ea9cc74b1d2428757f16aa0de504ac31a|stable/liberty|openstack/neutron|1460040204|07-APR-16|1461086176|19-APR-16|1045972|1
I6e11622ea9cc74b1d2428757f16aa0de504ac31a|stable/mitaka|openstack/neutron|1460040335|07-APR-16|1460454400|12-APR-16|414065|1
I6e123df61e212db2f5206cdd35dc44b04b0f44ba|master|openstack/nova|1445357304|20-OCT-15||||
I6e1406417be877d8a214b286e73e401ea0bf5ca7|stable/newton|openstack/nova|1474222599|18-SEP-16|1474421288|21-SEP-16|198689|1
I6e1e9b59b425fac257489a9dfe86898bb518520c|master|openstack/cinder|1462885697|10-MAY-16|1467750313|05-JUL-16|4864616|-1
I6e1ef53d7aae7d04a5485810cc1db0a8eb125953|master|openstack/neutron|1453242289|19-JAN-16|1457230236|06-MAR-16|3987947|1
I6e266f30409cdd6669bff3effca1f55d8de68207|master|openstack/neutron|1446065059|28-OCT-15||||
I6e287735168ecdd52c28b7e5acf010b7a82e33c7|master|openstack/keystone|1452289415|08-JAN-16|1467908881|07-JUL-16|15619466|1
I6e2a86bd6641144e19d45fca996ce6beef1a3c59|master|openstack/nova|1460983547|18-APR-16||||
I6e307cd6d45fbe46faf078b0e78612e3c4b04cf7|master|openstack/cinder|1440386593|24-AUG-15||||
I6e3104bbd9b9865ec2dcc724c2f56da6d0b2b687|master|openstack/nova|1443088607|24-SEP-15|1443102117|24-SEP-15|13510|1
I6e31c7051d941d2948913c5a9cf6e7bf431d67f5|master|openstack/nova|1452659901|13-JAN-16|1453996015|28-JAN-16|1336114|1
I6e32a41ccf2bb436133851d422cd1ef31521127b|master|openstack/nova|1466425974|20-JUN-16||||
I6e330f9e5a0fdbd5fd46a9b090b109b99d194bb0|master|openstack/neutron|1412049721|30-SEP-14|1459163028|28-MAR-16|47113307|1
I6e365ce401b72601475c781fe884671d81097d77|master|openstack/cinder|1459446887|31-MAR-16|1460485128|12-APR-16|1038241|1
I6e368586dbbb4da571cabc253eee9f4ac8f2b2ae|master|openstack/nova|1430660003|03-MAY-15|1432795281|28-MAY-15|2135278|1
I6e3690c8905e052a6bc9910511c2596b5848acb4|master|openstack/nova|1468523994|14-JUL-16||||
I6e36fe4f2ef3d4d0357ced607ae4401c78e0741a|master|openstack/nova|1430268588|29-APR-15|1430435096|30-APR-15|166508|1
I6e3903a3cf8a81607b66deb54c7d5d81cfa704e8|master|openstack/nova|1426757996|19-MAR-15|1447760434|17-NOV-15|21002438|1
I6e3b1177232bb5d29958af95503213e570f25ddc|master|openstack/nova|1456234585|23-FEB-16|1456869394|01-MAR-16|634809|1
I6e3c4098a658b716e051249fe960699b1110efb1|master|openstack/nova|1424909057|26-FEB-15||||
I6e4b6b41953874dc5f73b57121df7b2b90b3841a|master|openstack/keystone|1424723911|23-FEB-15|1424917224|26-FEB-15|193313|1
I6e4d00dbc07f3893dccc5ddd1aa96b552693f12c|master|openstack/nova|1438055246|28-JUL-15||||
I6e4e7ec8a9302f8393dfd7a1b7d57c2b4a0e4348|stable/liberty|openstack/nova|1443512913|29-SEP-15|1443556504|29-SEP-15|43591|-1
I6e4f0174b4ac5d7861925354ac3860b8f1c55b84|master|openstack/cinder|1472797657|02-SEP-16|1473150978|06-SEP-16|353321|1
I6e4fee07deffb9e2f86c5c514a0bcf85b37d57a1|master|openstack/cinder|1447362963|12-NOV-15|1452533001|11-JAN-16|5170038|1
I6e509843c082bba94efe8305730e3199c3705ee9|master|openstack/nova|1436261413|07-JUL-15||||
I6e54bd01a8d45ee0b1618724c4cbefc011c079f9|master|openstack/nova|1439482149|13-AUG-15||||
I6e5ae5af8e1b3fb74218c619cc48210ba1bc41db|master|openstack/keystone|1475982837|09-OCT-16|1476035339|09-OCT-16|52502|1
I6e5cd8218f31a7d06f0c56c7a873a0ad01c92548|master|openstack/cinder|1464804744|01-JUN-16||||
I6e5dff930cf5614f7061efdfd8429963703cc214|master|openstack/neutron|1431676867|15-MAY-15|1432916385|29-MAY-15|1239518|1
I6e601dafa31850ccaf031cedc656238c6fda9c62|feature/crypto|openstack/swift|1441210646|02-SEP-15|1441230746|02-SEP-15|20100|1
I6e612c44624e42df74d5a224e79508fd8d3c5ef5|stable/kilo|openstack/neutron|1439306696|11-AUG-15|1440167714|21-AUG-15|861018|1
I6e61643fe862f842d731abaacfd1b18881e0c45e|master|openstack/neutron|1453805493|26-JAN-16|1453810821|26-JAN-16|5328|1
I6e61ac9c66e45a82af349ce089985fdd237ddafc|master|openstack/nova|1454055094|29-JAN-16||||
I6e669add67de884ec78ef87a244c02097355a6b1|master|openstack/nova|1453394594|21-JAN-16||||
I6e66b74dbafe106c9860deddbf4f8b20db766ee5|master|openstack/swift|1472227970|26-AUG-16||||
I6e69cce5f337a330f2531ff71db3e931b785271c|master|openstack/keystone|1471621799|19-AUG-16|1471902595|22-AUG-16|280796|1
I6e6abfb41c6896e0db826a444979c5a28a5463fb|master|openstack/nova|1426274463|13-MAR-15|1427393331|26-MAR-15|1118868|1
I6e6b2276af22b7809ea88289427c6873211b3faf|master|openstack/cinder|1443813448|02-OCT-15|1459781690|04-APR-16|15968242|1
I6e6c59b101760224008fd902c8c258d6120a615d|master|openstack/neutron|1460533250|13-APR-16|1461122582|20-APR-16|589332|1
I6e6d97d54660710cf829a603b0741a23d248146b|master|openstack/glance|1468605417|15-JUL-16||||
I6e6dd4bbfdb8b46fb146db089eaeaaa1f6d2d86a|master|openstack/keystone|1468614476|15-JUL-16|1468688856|16-JUL-16|74380|1
I6e6fecab9565cacf001a42008e296b5320c46b79|master|openstack/nova|1469520830|26-JUL-16||||
I6e71b3996d44eed1d421b876037afa51751e3cd8|master|openstack/nova|1432325994|22-MAY-15|1455018034|09-FEB-16|22692040|-1
I6e765124c4e737e64cff39ec82cb81749bca28ab|master|openstack/cinder|1454328844|01-FEB-16|1454390630|02-FEB-16|61786|1
I6e79826e6f862e702b364d5d2135141bd341b60a|master|openstack/nova|1468293667|12-JUL-16||||
I6e7aaf21e080078d4b36562e41129804d71df2fc|master|openstack/swift|1469115613|21-JUL-16|1473078307|05-SEP-16|3962694|1
I6e7b7b5cd6f704d5d4bb4d845bf5098d4045924a|master|openstack/neutron|1448037908|20-NOV-15|1448185124|22-NOV-15|147216|1
I6e7be74d1a774a6fd1d6d870336cb227a1570144|master|openstack/cinder|1436539187|10-JUL-15||||
I6e7df1406c90ddde254467bb87ff1507a4caaadd|master|openstack/neutron|1445348743|20-OCT-15|1445360048|20-OCT-15|11305|1
I6e7df1406c90ddde254467bb87ff1507a4caaadd|stable/liberty|openstack/neutron|1445518772|22-OCT-15|1445570713|23-OCT-15|51941|1
I6e7dffb5dc5f0cdc78a57e8df3ae9952c55163ae|master|openstack/nova|1473862857|14-SEP-16|1473917307|15-SEP-16|54450|1
I6e7e3263261519f72fa6b067db6a5930026f02dd|master|openstack/nova|1426130783|12-MAR-15|1426170026|12-MAR-15|39243|1
I6e7f238f1c5d3fc9b6560918dcbb93e9dd8ec084|master|openstack/swift|1471860021|22-AUG-16|1471888764|22-AUG-16|28743|1
I6e7f70534b787d7735b750adb3a95a6c798f05d7|master|openstack/nova|1475692236|05-OCT-16||||
I6e81e81451d02b4f39d00b2dc40947cfe3c3578b|master|openstack/keystone|1431724514|15-MAY-15|1431725636|15-MAY-15|1122|1
I6e84358e6a9633f13d51d6b87a250221c215b950|master|openstack/nova|1467381650|01-JUL-16||||
I6e861d476f18d018a85b16cb35a15f1f30410ed4|master|openstack/swift|1467392889|01-JUL-16||||
I6e862551a2db68d20ee90f9acc94fafa1aa02b1d|master|openstack/neutron|1402556299|12-JUN-14|1418057497|08-DEC-14|15501198|-1
I6e8a5fe46c541c940b8f7ecb9d0880ba372258bd|feature/ec|openstack/swift|1425629084|06-MAR-15||||
I6e8d19ec06e7df84b2bbd86dd3b99b4489402ddd|master|openstack/cinder|1472440632|29-AUG-16|1472550946|30-AUG-16|110314|1
I6e8d1bd549052317a8b60052e2a0ffbf800af13f|master|openstack/nova|1433151037|01-JUN-15|1440795792|28-AUG-15|7644755|1
I6e95aa6cb61d5cc36600394b2198587793da8a0e|feature/qos|openstack/neutron|1436438375|09-JUL-15|1436797101|13-JUL-15|358726|1
I6e97d8ffc1e8422c3027f3c7ceb22c743194058f|master|openstack/neutron|1467879702|07-JUL-16|1471363499|16-AUG-16|3483797|1
I6e9800fdfb7a3c8495de71220bfec0597e45da82|master|openstack/nova|1454677886|05-FEB-16|1454939822|08-FEB-16|261936|1
I6e9cf14187f018dc33b34d8f7ab65af1d862f345|master|openstack/nova|1416559580|21-NOV-14||||
I6e9ec5fa1f7ce56ba3211034090dd908e079f91d|feature/ec|openstack/swift|1413573508|17-OCT-14|1420488874|05-JAN-15|6915366|1
I6ea2eda8a61f418b0c32f13a7ed6904352712857|master|openstack/nova|1435056543|23-JUN-15|1438346147|31-JUL-15|3289604|1
I6ea2eda8a61f418b0c32f13a7ed6904352712857|stable/kilo|openstack/nova|1444653821|12-OCT-15|1444679533|12-OCT-15|25712|-1
I6ea3292605d25848911a2d51c996d10ecd48bf9e|master|openstack/neutron|1458334436|18-MAR-16|1458339923|18-MAR-16|5487|1
I6ea3292605d25848911a2d51c996d10ecd48bf9e|stable/liberty|openstack/neutron|1458816549|24-MAR-16|1459467981|31-MAR-16|651432|1
I6ea3292605d25848911a2d51c996d10ecd48bf9e|stable/mitaka|openstack/neutron|1458816566|24-MAR-16|1458917603|25-MAR-16|101037|1
I6ea3e37d857f34228c41118709b91f4407555a33|master|openstack/neutron|1473746900|13-SEP-16|1473779659|13-SEP-16|32759|1
I6ea3e37d857f34228c41118709b91f4407555a33|stable/liberty|openstack/neutron|1473821966|14-SEP-16||||
I6ea3e37d857f34228c41118709b91f4407555a33|stable/mitaka|openstack/neutron|1473821465|14-SEP-16|1475844591|07-OCT-16|2023126|1
I6ea5d247f5d279af50fd43ca7bab631321a81b92|master|openstack/nova|1475068189|28-SEP-16||||
I6ea891431e36d6536d6c77dedba41bc747883b08|master|openstack/cinder|1463998202|23-MAY-16||||
I6ea8ec1b4e2439d8d2c856c399d31af838a3edf8|master|openstack/nova|1423735048|12-FEB-15|1424098043|16-FEB-15|362995|1
I6eac844b405293bf5ea3cccc3009fed0d3885a75|master|openstack/nova|1462855961|10-MAY-16|1462887088|10-MAY-16|31127|-1
I6eadd9d0c3c53d1c8a1afb441d5bdf647f4925e0|master|openstack/glance|1471326218|16-AUG-16|1472011468|24-AUG-16|685250|1
I6eb16fbd1eaac6da9f4e75506729eaf050bda1cf|master|openstack/nova|1461382439|23-APR-16|1462540491|06-MAY-16|1158052|1
I6eb6360f8f435fea6c78982ace3fbc1810b011ed|master|openstack/glance|1429540508|20-APR-15||||
I6eb8a14fce1c1048506cd5b990576ca5ecf44b6c|master|openstack/nova|1461064828|19-APR-16|1461090637|19-APR-16|25809|1
I6ebad3682d5d53a9b1a6329d666a1d7fb06eba0a|master|openstack/cinder|1422656991|30-JAN-15|1423789244|13-FEB-15|1132253|1
I6ebc3ddd4d8c5506684122bcbc12bec551a9cb83|master|openstack/nova|1444134123|06-OCT-15|1454164888|30-JAN-16|10030765|-1
I6ebca93239b489e889ccc40669a5112ede224c6c|master|openstack/glance|1408709790|22-AUG-14||||
I6ebe7f7d86797fa88264d73d339bd1a108091a16|master|openstack/keystone|1423989194|15-FEB-15|1424099513|16-FEB-15|110319|1
I6ec0aa2322b50a85d1eec2d3707650e7dc53f8c3|master|openstack/nova|1422553040|29-JAN-15|1438613765|03-AUG-15|16060725|-1
I6ec33860512e56c7d3cdeff265b7cd2fa54704bc|master|openstack/neutron|1433540002|05-JUN-15||||
I6ec3f63cb136711cea200cf37e0dbcf4ace908f6|master|openstack/neutron|1461203595|21-APR-16||||
I6ec5883b3456ebc842f3f7bffd8cc924293f5766|master|openstack/neutron|1439990288|19-AUG-15|1440410718|24-AUG-15|420430|1
I6ec70321f38d01120e1964d4521cf23abd814b26|master|openstack/neutron|1434248138|14-JUN-15||||
I6ec70a654025c965e5592875962663198e62de56|master|openstack/cinder|1427772711|31-MAR-15||||
I6ec92cbf4ce60e7afbfa5a57edef18ddba554a74|master|openstack/cinder|1440092345|20-AUG-15|1440339352|23-AUG-15|247007|1
I6ecd6eda1eb0300e53b3088cd36c7e22dc79240d|master|openstack/cinder|1470755234|09-AUG-16|1473897618|15-SEP-16|3142384|1
I6ed1704148e5ae1e3164d10080c350d81856f7a9|master|openstack/swift|1429568895|20-APR-15|1429570280|20-APR-15|1385|1
I6ed531505c7f27e1fb8cd8510e273818d6c49da0|master|openstack/keystone|1469630140|27-JUL-16||||
I6ed777ff637254b4b79417008f9055dd19fc7405|master|openstack/nova|1437058762|16-JUL-15|1453270586|20-JAN-16|16211824|1
I6ed7c48bcf5fc43d805c7898c7d6f019b6792e18|master|openstack/neutron|1410447540|11-SEP-14|1421780680|20-JAN-15|11333140|1
I6ed8e5c100148405fb047dfc613d7dee5f8c5582|master|openstack/neutron|1423506296|09-FEB-15|1423593530|10-FEB-15|87234|1
I6edb8da7a8c42f8b503684ad2fdfbc3e68410101|master|openstack/keystone|1412180718|01-OCT-14||||
I6edd7976ae009fc0279238b30ca5223088b6d81d|master|openstack/neutron|1442246493|14-SEP-15|1442938778|22-SEP-15|692285|1
I6ee4512d221aed48ee56f6cca19744f20f70cbe0|master|openstack/nova|1462545029|06-MAY-16|1462826430|09-MAY-16|281401|1
I6ee4512d221aed48ee56f6cca19744f20f70cbe0|stable/mitaka|openstack/nova|1462897941|10-MAY-16|1462930811|11-MAY-16|32870|1
I6ee4f878d70d12e64f0c01807c58900bc48c0173|master|openstack/cinder|1459283727|29-MAR-16|1459387952|31-MAR-16|104225|1
I6ee5f88ee518551f75416620750e0564945a42f8|master|openstack/neutron|1457670690|11-MAR-16|1472839037|02-SEP-16|15168347|-1
I6ee7ac093c05ff71071448509cb9d0bd88894f3e|master|openstack/keystone|1448300185|23-NOV-15||||
I6ee82c38061d483cea7254d155d9a72436880e84|master|openstack/glance|1443438674|28-SEP-15|1443532951|29-SEP-15|94277|1
I6ee82c38061d483cea7254d155d9a72436880e84|stable/liberty|openstack/glance|1443655144|30-SEP-15|1443700694|01-OCT-15|45550|1
I6eea7d4465cf23df1d8dae26336633052dfab871|master|openstack/neutron|1464283757|26-MAY-16|1472447143|29-AUG-16|8163386|1
I6ef30f870fe6bf1bcb818d254697ead8dc461ab6|master|openstack/cinder|1462490491|05-MAY-16|1462815305|09-MAY-16|324814|1
I6f02e966d2cef85f98b4b64aedd8c352387af15d|master|openstack/nova|1452031473|05-JAN-16|1459230775|29-MAR-16|7199302|1
I6f0760ed3060ad02c553eabff0d17944efe2c1fb|feature/hummingbird|openstack/swift|1470764164|09-AUG-16||||
I6f07ed50b29448d279a4fd5f9d392af3a8490340|master|openstack/neutron|1464798394|01-JUN-16|1464921483|03-JUN-16|123089|1
I6f0ac3085d2dc4345dddd4647fccb540941669e5|master|openstack/nova|1442825479|21-SEP-15|1442828099|21-SEP-15|2620|1
I6f0ba186855bf4f4f4da4ecd50fb767adb518698|master|openstack/neutron|1456193241|23-FEB-16||||
I6f0c3ce19a60339e926946b605962d4121a06d8e|master|openstack/cinder|1463410399|16-MAY-16|1464098788|24-MAY-16|688389|1
I6f0c9af21f417830a5b9672e76aabb095eaabe61|master|openstack/keystone|1437637853|23-JUL-15|1438019814|27-JUL-15|381961|1
I6f0cc05d9bf45a32d50e83151141796ba76325ec|master|openstack/keystone|1444404854|09-OCT-15|1444621962|12-OCT-15|217108|1
I6f0cc1004a40e77345c641c0e5076f2f5dadb891|master|openstack/swift|1469700625|28-JUL-16|1469704664|28-JUL-16|4039|1
I6f0ceee0d0b5546f7e97574579d8445beec18248|feature/hummingbird|openstack/swift|1441319327|03-SEP-15|1441745052|08-SEP-15|425725|1
I6f0d108fc00cc7fcfaac1bd8f1b0468fcfbaa0dd|master|openstack/neutron|1471005223|12-AUG-16|1472241950|26-AUG-16|1236727|1
I6f101a73d07cb58859ff25aad9411f18b67aa67f|master|openstack/cinder|1471880301|22-AUG-16|1473064256|05-SEP-16|1183955|1
I6f11b12040ad4e00ae871be45edda3b52b4ee0da|master|openstack/neutron|1429702297|22-APR-15|1431628553|14-MAY-15|1926256|1
I6f1797ecee57333c14b5878f1b4497f55a077414|master|openstack/cinder|1470637913|08-AUG-16|1471268271|15-AUG-16|630358|1
I6f1b5b6d80cc7b38d5a99fb74aa78298ecad7edc|master|openstack/cinder|1426513830|16-MAR-15||||
I6f1f62d47be0b0ac7919888c77480a636f11f607|master|openstack/swift|1471357049|16-AUG-16|1476317391|13-OCT-16|4960342|1
I6f210d876816dc59325f3c36c75c2df5c880c61e|master|openstack/nova|1458067302|15-MAR-16|1458309162|18-MAR-16|241860|1
I6f210d876816dc59325f3c36c75c2df5c880c61e|stable/mitaka|openstack/nova|1458559505|21-MAR-16|1458579825|21-MAR-16|20320|1
I6f234b72c34e066abb91f28e6eacf50e29be8842|master|openstack/swift|1447135782|10-NOV-15|1447196263|10-NOV-15|60481|1
I6f26c04ccefe97d425c68ab1496e090591dbe0e0|master|openstack/neutron|1469638417|27-JUL-16||||
I6f26eaea54da15a0b0a0408d5a9cba28854be1eb|master|openstack/nova|1447213076|11-NOV-15|1447935920|19-NOV-15|722844|1
I6f2783dfec9aaae46a77f946f5ac8f99a698a2c8|master|openstack/cinder|1440447055|24-AUG-15|1440556608|26-AUG-15|109553|1
I6f27eaa02d6248a7f1ae5e6e81d4a60638cc6b7e|master|openstack/neutron|1463475660|17-MAY-16|1463521320|17-MAY-16|45660|1
I6f2c83a66306cdaccb95a7be21214f15969b6947|master|openstack/nova|1438278410|30-JUL-15|1440759069|28-AUG-15|2480659|1
I6f2cefb3e62a04b55086f0429194b1b650ee69dc|master|openstack/cinder|1458570568|21-MAR-16|1463133614|13-MAY-16|4563046|1
I6f2d7a84ac142747c26d157872deb114260fa2a3|master|openstack/nova|1421232364|14-JAN-15||||
I6f310313fdf5e2953d073090f7e06b7c0743eedf|master|openstack/neutron|1461065844|19-APR-16||||
I6f356764ee2b4f22cca2b31d45449b2b8438870f|master|openstack/keystone|1425419197|03-MAR-15|1426205026|13-MAR-15|785829|1
